% Model,AuNP-7-30nm-inc-Mas-Air.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 11 2024, 13:15"
% Table,Table 1 - Global Evaluation 1
% wlength (nm),lambda0 (nm),Q_abs (1),Q_sca (1)
532.4999999999999,532.4999999999999,0.35794191513295476,0.0011262956551818365
532.7499999999999,532.7499999999999,0.3566110631449386,0.0011154737605151644
533,533,0.355330074470105,0.0011117697160163236
533.25,533.25,0.3538745357785993,0.0010940258715897095
533.5,533.5,0.3524561296689721,0.0011279059230648912
533.75,533.75,0.3509973287741692,0.0010817637474955285
533.9999999999999,533.9999999999999,0.34961649269782097,0.0010809089699830804
534.25,534.25,0.34811098970165666,0.0011128332109132724
534.5,534.5,0.3466422284435822,0.001122027113786418
534.75,534.75,0.3451597301746464,0.0011224291118634056
535,535,0.3437183460806227,0.0011042381200210948
535.25,535.25,0.34225577795053214,0.0010953332574842622
535.4999999999999,535.4999999999999,0.34077115267897795,0.001079997398936963
535.75,535.75,0.3392770403399992,0.0010838127215428625
536,536,0.33775887238973235,0.0011110940373259865
536.25,536.25,0.3362518277965186,0.0010728228002289987
536.5,536.5,0.3346629225463546,0.0010897056691071912
536.7499999999999,536.7499999999999,0.3331930111702573,0.0010794891329948208
536.9999999999999,536.9999999999999,0.33160087160769186,0.001117838288882689
537.25,537.25,0.3300854416784801,0.0010607021598155735
537.5,537.5,0.32854996401969094,0.00108767238873615
537.75,537.75,0.3270212387043846,0.0010654516233391846
538,538,0.32547276845014894,0.0010807865682086447
538.2499999999999,538.2499999999999,0.3239063729182187,0.001069266831828772
538.5,538.5,0.3222749160635499,0.0010902268319593765
538.75,538.75,0.32076203226962946,0.0010600294310334102
539,539,0.3191135017562082,0.0010687337592010858
539.25,539.25,0.31759986279759667,0.0010543989336947936
539.5,539.5,0.3159800900863675,0.0010707419660314233
539.7499999999999,539.7499999999999,0.31442857600377067,0.0010444644562943482
540,540,0.31285299656571225,0.0010391417891343583
550,550,0.25101253799092216,9.576434464221433E-4
560,560,0.19708248419152782,8.124425964596501E-4
570,570,0.15257542324056975,6.913686479097867E-4
580,580,0.11748635381371625,5.848595029293136E-4
590,590,0.09102672563080658,5.013320384458646E-4
600,600,0.07167210621001663,4.3225951962910434E-4
610,610,0.05750683908004321,3.7438296182416847E-4
619.9999999999999,619.9999999999999,0.04694487264409149,3.276991109709207E-4
629.9999999999999,629.9999999999999,0.038871222597374654,2.8818109886722304E-4
639.9999999999999,639.9999999999999,0.03260876031091961,2.5655023696293856E-4
650,650,0.02775307339958685,2.3120949203666468E-4
660,660,0.024037824738700704,2.1169217291025705E-4
670,670,0.021198726620197488,1.8280317702567102E-4
680,680,0.019022036537443453,1.7306614542526679E-4
690,690,0.01729201429052643,1.5813809076530616E-4
700,700,0.015868652980494488,1.4643323754412246E-4
