% Model,AuNP-7-30nm-inc-Mas-Air.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 11 2024, 13:16"
% Dimension,3
% Nodes,36379
% Expressions,1
% Description,Multislice
% X,Y,Z,sqrt(abs(ewfd.relEx)^2+abs(ewfd.relEy)^2+abs(ewfd.relEz)^2)
8.526512829121202E-14,-309.9124999999999,-244.38124999999997,7.00800719029009E-8
8.171241461241152E-14,-301.72109374999997,-244.38124999999997,1.1499040466554753E-7
7.815970093361103E-14,-293.52968749999997,-244.38124999999997,1.9850556836589895E-7
8.79296635503124E-14,-285.33828124999997,-268.9554687499999,1.5909058778122456E-7
8.881784197001252E-14,-277.1468749999999,-268.9554687499999,2.2482992900199306E-7
1.7053025658242404E-13,-285.33828124999997,-260.7640624999999,2.0267415317802394E-7
1.7053025658242404E-13,-277.1468749999999,-260.7640624999999,2.905809960794322E-7
4.618527782440651E-14,-252.57265625,-301.7210937499999,1.7732869107938343E-7
7.105427357601003E-15,-252.57265624999994,-309.91249999999985,1.468848068658183E-7
3.197442310920451E-14,-244.38124999999997,-301.7210937499999,2.216132968167271E-7
-2.1316282072803E-14,-244.3812499999999,-309.91249999999985,1.769627297326994E-7
8.526512829121202E-14,-252.57265625,-293.52968749999997,2.3907021051082053E-7
8.526512829121202E-14,-244.38124999999997,-293.52968749999997,3.084982607213461E-7
4.707345624410664E-14,-268.9554687499999,-285.33828124999997,1.835224966606593E-7
4.796163466380676E-14,-260.76406249999997,-285.33828124999997,2.466942871715129E-7
8.881784197001252E-15,-268.9554687499999,-277.14687499999985,2.4234793637142413E-7
1.0658141036401504E-14,-260.76406249999997,-277.14687499999985,3.3014857352735396E-7
4.263256414560601E-14,-309.9124999999999,-236.18984375000002,6.966179195416879E-8
4.085620730620576E-14,-301.72109374999997,-236.18984375000002,1.277577165012504E-7
3.9079850466805517E-14,-293.52968749999997,-236.18984375000002,2.3000606617140038E-7
0,-309.9124999999999,-227.99843750000008,6.711155804617412E-8
0,-301.72109374999997,-227.99843750000008,1.44308999717396E-7
0,-293.52968749999997,-227.99843750000008,2.7125989895557276E-7
1.2256862191861728E-13,-285.33828124999997,-252.57265624999994,2.5136916882997837E-7
1.2079226507921703E-13,-277.1468749999999,-252.57265624999994,3.6649601609709566E-7
7.460698725481052E-14,-285.33828124999997,-244.38124999999997,3.124967126479027E-7
7.105427357601002E-14,-277.1468749999999,-244.38124999999997,4.6182824566842344E-7
8.970602038971265E-14,-268.9554687499999,-268.9554687499999,3.20783549163283E-7
9.059419880941277E-14,-260.76406249999997,-268.9554687499999,4.4373930226439396E-7
1.7053025658242404E-13,-268.9554687499999,-260.7640624999999,4.192410526401483E-7
1.7053025658242404E-13,-260.76406249999997,-260.7640624999999,5.858264358224995E-7
3.9079850466805504E-14,-236.18984374999994,-301.7210937499999,2.74751114638559E-7
-7.105427357601E-15,-236.1898437499999,-309.91249999999985,2.0916958105129436E-7
4.6185277824406506E-14,-227.9984374999999,-301.7210937499999,3.333049509058203E-7
7.105427357601001E-15,-227.99843749999988,-309.91249999999985,2.4125364573159544E-7
8.526512829121201E-14,-236.18984374999997,-293.52968749999997,3.974209411219332E-7
8.5265128291212E-14,-227.99843749999994,-293.52968749999997,4.992066062020073E-7
4.884981308350689E-14,-252.57265625,-285.33828124999997,3.353964603203041E-7
4.973799150320702E-14,-244.38124999999997,-285.33828124999997,4.419539515438051E-7
1.2434497875801755E-14,-252.57265625,-277.14687499999985,4.5537201197544793E-7
1.4210854715202007E-14,-244.38124999999997,-277.14687499999985,6.069561479281422E-7
4.263256414560601E-14,-309.9124999999999,-219.80703125,6.246479892352897E-8
4.174438572590589E-14,-301.72109374999997,-219.80703125000002,1.5321258486976187E-7
4.085620730620576E-14,-293.52968749999997,-219.80703125,2.960392382684915E-7
8.526512829121202E-14,-309.9124999999999,-211.6156249999999,5.861865189388896E-8
8.348877145181178E-14,-301.72109374999997,-211.6156249999999,1.6848307708152393E-7
8.171241461241152E-14,-293.52968749999997,-211.61562499999988,3.3382207599232045E-7
3.730349362740526E-14,-285.33828124999997,-236.18984375000002,3.6891827801388705E-7
3.552713678800501E-14,-277.1468749999999,-236.18984375000002,5.546353739861023E-7
0,-285.33828124999997,-227.99843750000008,4.42412142433024E-7
0,-277.1468749999999,-227.99843750000008,6.752452680604281E-7
1.1901590823981678E-13,-268.9554687499999,-252.57265624999994,5.380011056058571E-7
1.1723955140041653E-13,-260.76406249999997,-252.57265624999994,7.651143493968319E-7
6.750155989720953E-14,-268.9554687499999,-244.38124999999997,6.862372277663228E-7
6.394884621840902E-14,-260.76406249999997,-244.38124999999997,9.879666850090697E-7
9.14823772291129E-14,-252.57265625,-268.9554687499999,6.224093433463589E-7
9.237055564881302E-14,-244.38124999999997,-268.9554687499999,8.420654508337074E-7
1.7053025658242404E-13,-252.57265625,-260.7640624999999,8.318741536727196E-7
1.7053025658242404E-13,-244.38124999999997,-260.7640624999999,1.136793993597932E-6
3.9079850466805504E-14,-219.8070312499999,-301.7210937499999,3.9699529461525694E-7
-7.105427357601E-15,-219.8070312499999,-309.91249999999985,2.693776241333074E-7
3.1974423109204496E-14,-211.6156249999999,-301.7210937499999,4.627043343123359E-7
-2.1316282072803E-14,-211.6156249999999,-309.91249999999985,2.887187836171748E-7
8.5265128291212E-14,-219.80703124999994,-293.52968749999997,6.17692193081712E-7
8.5265128291212E-14,-211.61562499999994,-293.52968749999997,7.507152144739742E-7
5.062616992290713E-14,-236.18984374999997,-285.33828124999997,5.820916571670565E-7
5.151434834260726E-14,-227.99843749999994,-285.33828124999997,7.449275670187157E-7
1.5987211554602254E-14,-236.18984374999997,-277.14687499999985,8.109383110442935E-7
1.7763568394002505E-14,-227.99843749999994,-277.14687499999985,1.049585915697228E-6
8.526512829121202E-14,-309.9124999999999,-203.42421874999997,5.977460428982687E-8
8.348877145181178E-14,-301.72109374999997,-203.42421874999997,1.7143494500460642E-7
8.171241461241152E-14,-293.52968749999997,-203.42421874999994,3.3918441345737976E-7
8.526512829121202E-14,-309.9124999999999,-195.23281249999997,7.164789393878889E-8
8.348877145181178E-14,-301.72109374999997,-195.23281249999997,1.8295573271506497E-7
8.171241461241152E-14,-293.52968749999997,-195.23281249999997,3.59875623938008E-7
3.9968028886505635E-14,-285.33828124999997,-219.80703125,4.909328620876703E-7
3.9079850466805517E-14,-277.1468749999999,-219.80703125,7.624652916944767E-7
7.993605777301127E-14,-285.33828124999997,-211.6156249999999,5.627608225829536E-7
7.815970093361103E-14,-277.1468749999999,-211.6156249999999,8.889495896381738E-7
3.3750779948604765E-14,-268.9554687499999,-236.18984375000002,8.404519681617772E-7
3.197442310920451E-14,-260.76406249999997,-236.18984375000002,1.2354641766979837E-6
0,-268.9554687499999,-227.99843750000008,1.0376632240413983E-6
0,-260.76406249999997,-227.99843750000008,1.5492658397963325E-6
1.1546319456101628E-13,-252.57265625,-252.57265624999994,1.1087360284501945E-6
1.1368683772161602E-13,-244.38124999999997,-252.57265624999994,1.5434322599517166E-6
6.03961325396085E-14,-252.57265625,-244.38124999999997,1.4511492377261433E-6
5.684341886080801E-14,-244.38124999999997,-244.38124999999997,2.04429974077239E-6
9.325873406851314E-14,-236.18984374999997,-268.9554687499999,1.1453719703828579E-6
9.414691248821325E-14,-227.99843749999994,-268.9554687499999,1.503496983159386E-6
1.7053025658242402E-13,-236.18984374999997,-260.7640624999999,1.5693687831153213E-6
1.70530256582424E-13,-227.99843749999994,-260.7640624999999,2.0818213826746626E-6
3.552713678800491E-15,-203.42421874999997,-301.7210937499999,5.26653935614394E-7
-7.815970093361102E-14,-203.42421874999994,-309.91249999999985,2.9195748737099955E-7
-2.4868995751603516E-14,-195.23281249999994,-301.72109374999997,5.809530166279402E-7
-1.3500311979441904E-13,-195.23281249999994,-309.9124999999999,2.666282294009386E-7
8.5265128291212E-14,-203.42421874999997,-293.52968749999997,8.858145971392867E-7
8.5265128291212E-14,-195.23281249999997,-293.52968749999997,1.0401778421973596E-6
5.2402526762307376E-14,-219.80703124999994,-285.33828124999997,9.394008841204732E-7
5.32907051820075E-14,-211.61562499999994,-285.33828124999997,1.1609665743844495E-6
1.9539925233402758E-14,-219.80703124999994,-277.14687499999985,1.3431465308546735E-6
2.131628207280301E-14,-211.61562499999994,-277.14687499999985,1.6802508386881476E-6
4.263256414560601E-14,-309.9124999999999,-187.04140625,9.473164708496087E-8
6.306066779870889E-14,-301.72109374999997,-187.04140625,1.8515810188019941E-7
8.348877145181176E-14,-293.52968749999997,-187.04140625,3.365658004636705E-7
0,-309.9124999999999,-178.85,1.4206728300051975E-7
4.2632564145606E-14,-301.72109374999997,-178.85000000000002,1.9616087103723834E-7
8.5265128291212E-14,-293.52968749999997,-178.85000000000002,3.248736239125864E-7
8.881784197001243E-15,-187.04140625,-301.72109374999997,6.654255749214514E-7
-6.750155989720952E-14,-187.04140625,-309.9124999999999,2.1602296155865308E-7
4.2632564145606E-14,-178.85000000000002,-301.72109374999997,7.697631563088232E-7
0,-178.85,-309.9124999999999,3.178022190328527E-7
8.5265128291212E-14,-187.04140625,-293.52968749999997,1.16695445178309E-6
8.5265128291212E-14,-178.85000000000002,-293.52968749999997,1.3108890211910014E-6
7.993605777301127E-14,-285.33828124999997,-203.42421874999997,5.81123845178803E-7
7.815970093361103E-14,-277.1468749999999,-203.42421874999997,9.31923590170174E-7
7.993605777301127E-14,-285.33828124999997,-195.23281249999997,6.278579230657572E-7
7.815970093361103E-14,-277.1468749999999,-195.23281249999997,1.0242460227625068E-6
3.819167204710539E-14,-268.9554687499999,-219.80703125000002,1.1969606860652212E-6
3.7303493627405266E-14,-260.76406249999997,-219.80703125000002,1.8281323764165988E-6
7.638334409421078E-14,-268.9554687499999,-211.6156249999999,1.4204075744274297E-6
7.460698725481053E-14,-260.76406249999997,-211.61562499999994,2.2105861314364403E-6
3.019806626980425E-14,-252.57265625,-236.18984375000002,1.8568986453254928E-6
2.8421709430404004E-14,-244.38124999999997,-236.18984375000002,2.675362820679078E-6
0,-252.57265625,-227.99843750000008,2.3622341790516106E-6
0,-244.38124999999997,-227.99843750000008,3.454085898588896E-6
1.1191048088221575E-13,-236.18984374999997,-252.57265624999994,2.1785768320796952E-6
1.1013412404281549E-13,-227.99843749999994,-252.57265624999994,2.9426374360343517E-6
5.32907051820075E-14,-236.18984374999997,-244.38124999999997,2.9307347970779656E-6
4.9737991503207E-14,-227.99843749999994,-244.38124999999997,4.0040992451651825E-6
9.503509090791339E-14,-219.80703124999994,-268.9554687499999,1.9596858449649124E-6
9.59232693276135E-14,-211.61562499999994,-268.9554687499999,2.483727506042246E-6
1.70530256582424E-13,-219.80703124999994,-260.7640624999999,2.7610937564670463E-6
1.70530256582424E-13,-211.61562499999994,-260.7640624999999,3.5412321786393215E-6
5.4178883601707627E-14,-203.42421874999997,-285.33828124999997,1.3896586240499909E-6
5.506706202140776E-14,-195.23281249999997,-285.33828124999997,1.6490007407072513E-6
2.309263891220326E-14,-203.42421874999997,-277.14687499999985,2.039739107699748E-6
2.4868995751603513E-14,-195.23281249999997,-277.14687499999985,2.452696166729204E-6
8.615330671091213E-14,-285.33828124999997,-187.04140625,5.995823739282382E-7
8.881784197001254E-14,-277.14687499999997,-187.04140625,9.865363940280523E-7
9.237055564881301E-14,-285.33828124999997,-178.85000000000002,6.027113605894822E-7
9.947598300641403E-14,-277.146875,-178.85,1.004723164197621E-6
5.595524044110788E-14,-187.04140625,-285.33828124999997,1.8564037427795383E-6
5.6843418860808E-14,-178.85000000000002,-285.33828124999997,2.0892037260028E-6
2.6645352591003757E-14,-187.04140625,-277.14687499999985,2.7978890698983216E-6
2.8421709430404004E-14,-178.85000000000002,-277.14687499999985,3.194859112230117E-6
7.638334409421077E-14,-268.9554687499999,-203.42421874999997,1.5254591084442668E-6
7.460698725481053E-14,-260.76406249999997,-203.42421874999997,2.425278571522215E-6
7.638334409421078E-14,-268.9554687499999,-195.23281249999997,1.7192895537807737E-6
7.460698725481053E-14,-260.76406249999997,-195.23281249999997,2.7896915075202607E-6
3.641531520770514E-14,-252.57265625,-219.80703125000002,2.8576035486155297E-6
3.552713678800501E-14,-244.38124999999997,-219.80703125,4.287222766552059E-6
7.283063041541028E-14,-252.57265625,-211.6156249999999,3.514968991726065E-6
7.105427357601002E-14,-244.38124999999997,-211.6156249999999,5.372247419905843E-6
2.664535259100375E-14,-236.18984374999997,-236.18984375000002,3.933393587363703E-6
2.48689957516035E-14,-227.99843749999994,-236.18984375000002,5.49744077887447E-6
0,-236.18984374999997,-227.99843750000005,5.156222122624062E-6
0,-227.99843749999994,-227.99843750000002,7.302761713777473E-6
1.0835776720341525E-13,-219.80703124999994,-252.57265624999994,3.99456161549718E-6
1.06581410364015E-13,-211.6156249999999,-252.57265624999994,5.209287928654923E-6
4.61852778244065E-14,-219.80703124999994,-244.38124999999997,5.535061628797847E-6
4.263256414560599E-14,-211.6156249999999,-244.38124999999997,7.303423981476611E-6
9.681144774731364E-14,-203.42421874999997,-268.9554687499999,3.0700489989061024E-6
9.769962616701376E-14,-195.23281249999997,-268.9554687499999,3.7383115619987994E-6
1.70530256582424E-13,-203.42421874999997,-260.7640624999999,4.463449527232426E-6
1.70530256582424E-13,-195.23281249999997,-260.7640624999999,5.514300870963061E-6
6.972200594645984E-14,-268.95546874999997,-187.04140625,1.707646932375386E-6
5.0626169922907145E-14,-260.76406249999997,-187.04140625,2.8069510975291334E-6
6.306066779870889E-14,-268.95546875,-178.85,1.8007686755728282E-6
2.6645352591003757E-14,-260.76406249999997,-178.85,3.003907693865862E-6
9.858780458671388E-14,-187.04140625,-268.9554687499999,4.3375957012204955E-6
9.9475983006414E-14,-178.85000000000002,-268.9554687499999,5.015411432388946E-6
1.70530256582424E-13,-187.04140625,-260.7640624999999,6.5294804417185165E-6
1.70530256582424E-13,-178.85000000000002,-260.7640624999999,7.671551490829285E-6
7.283063041541028E-14,-252.57265625,-203.42421874999997,3.965181759620373E-6
7.105427357601002E-14,-244.38124999999997,-203.42421874999997,6.222790434526794E-6
7.283063041541028E-14,-252.57265625,-195.23281249999997,4.67603182886785E-6
7.105427357601002E-14,-244.38124999999997,-195.23281249999997,7.500223756269694E-6
3.4638958368304884E-14,-236.18984374999997,-219.80703125,6.580855291616997E-6
3.375077994860475E-14,-227.99843749999994,-219.80703124999997,9.583036194184571E-6
6.927791673660977E-14,-236.18984374999997,-211.6156249999999,8.384053500812616E-6
6.75015598972095E-14,-227.99843749999994,-211.61562499999988,1.241816816956498E-5
2.309263891220325E-14,-219.80703124999994,-236.18984375000002,7.80665546467407E-6
2.1316282072802996E-14,-211.6156249999999,-236.18984375000002,1.0522754446394642E-5
0,-219.80703124999994,-227.99843750000005,1.0550208886917004E-5
0,-211.61562499999994,-227.99843750000008,1.4389169022624814E-5
1.0480505352461475E-13,-203.42421874999997,-252.57265624999994,6.719300182646993E-6
1.030286966852145E-13,-195.23281249999997,-252.57265624999994,8.425401770442143E-6
3.907985046680549E-14,-203.42421874999997,-244.38124999999997,9.621160578125605E-6
3.5527136788004997E-14,-195.23281249999997,-244.38124999999997,1.2231988574537056E-5
5.0182080713057076E-14,-252.57265625,-187.04140625,4.876114019590883E-6
4.973799150320702E-14,-244.38124999999997,-187.04140625,7.982178662137758E-6
2.753353101070388E-14,-252.57265625,-178.85,5.420235059063567E-6
2.8421709430404004E-14,-244.38124999999997,-178.85,9.028025446887689E-6
1.0125233984581425E-13,-187.04140625,-252.57265624999994,1.0191717953465984E-5
9.9475983006414E-14,-178.85000000000002,-252.57265624999994,1.2128971753489332E-5
3.1974423109204496E-14,-187.04140625,-244.38124999999997,1.5144985534451734E-5
2.8421709430404004E-14,-178.85,-244.38124999999997,1.8318397784319328E-5
6.927791673660977E-14,-236.18984374999997,-203.42421874999997,1.002770396464024E-5
6.75015598972095E-14,-227.99843749999994,-203.42421874999994,1.533101739671026E-5
6.927791673660977E-14,-236.18984374999997,-195.23281249999997,1.238270723035044E-5
6.75015598972095E-14,-227.99843749999994,-195.23281249999997,1.9345075866575306E-5
3.286260152890463E-14,-219.80703124999994,-219.80703125,1.427250162431717E-5
3.19744231092045E-14,-211.6156249999999,-219.80703125000002,2.0010412809473253E-5
6.572520305780925E-14,-219.80703124999994,-211.6156249999999,1.8799752462017832E-5
6.3948846218409E-14,-211.6156249999999,-211.61562499999994,2.6724651969685992E-5
1.9539925233402746E-14,-203.42421874999997,-236.18984375000002,1.424939484225025E-5
1.7763568394002498E-14,-195.23281249999997,-236.18984375000002,1.84546541548053E-5
0,-203.42421874999997,-227.99843750000008,1.9890940610595E-5
0,-195.23281249999997,-227.99843750000008,2.607569368611793E-5
4.796163466380676E-14,-236.18984374999997,-187.04140625,1.3756543780389649E-5
4.6185277824406506E-14,-227.99843749999994,-187.04140625,2.214816687341414E-5
2.6645352591003757E-14,-236.18984374999997,-178.85,1.6216178225611656E-5
2.4868995751603507E-14,-227.99843749999994,-178.85,2.6609765419570047E-5
1.5987211554602248E-14,-187.04140625,-236.18984375000002,2.3476120296535703E-5
1.4210854715202002E-14,-178.85000000000002,-236.18984375000002,2.885920470235374E-5
0,-187.04140625,-227.99843750000008,3.402160255766882E-5
0,-178.85000000000002,-227.99843750000008,4.248158615098664E-5
6.572520305780925E-14,-219.80703124999994,-203.42421874999997,2.4037359357606254E-5
6.3948846218409E-14,-211.6156249999999,-203.42421874999997,3.5364596939492305E-5
6.572520305780925E-14,-219.80703124999994,-195.23281249999997,3.097637000201894E-5
6.3948846218409E-14,-211.6156249999999,-195.23281249999997,4.6415669472653064E-5
3.1086244689504377E-14,-203.42421874999997,-219.80703125000002,2.8554468423703825E-5
3.019806626980425E-14,-195.23281249999997,-219.80703125,3.83555899482747E-5
6.217248937900875E-14,-203.42421874999997,-211.6156249999999,3.880951157509259E-5
6.03961325396085E-14,-195.23281249999997,-211.6156249999999,5.268990598227055E-5
4.6185277824406506E-14,-219.80703124999994,-187.04140625,3.714721860024274E-5
4.6185277824406506E-14,-211.6156249999999,-187.04140625,5.778929932070821E-5
2.6645352591003757E-14,-219.80703124999994,-178.85,4.63918839884211E-5
2.8421709430404004E-14,-211.61562499999994,-178.85,7.347906198047013E-5
2.9309887850104126E-14,-187.04140625,-219.80703125000002,5.169974371886504E-5
2.8421709430404004E-14,-178.85000000000002,-219.80703125000002,6.599342241473373E-5
5.861977570020825E-14,-187.04140625,-211.6156249999999,7.262108788822698E-5
5.684341886080801E-14,-178.85,-211.61562499999994,9.391764751661642E-5
6.217248937900875E-14,-203.42421874999997,-203.42421874999997,5.3196016792367725E-5
6.03961325396085E-14,-195.23281249999997,-203.42421874999997,7.45762017532753E-5
6.217248937900875E-14,-203.42421874999997,-195.23281249999997,7.096546727210608E-5
6.03961325396085E-14,-195.23281249999997,-195.23281249999997,1.0073927856380065E-4
4.707345624410663E-14,-203.42421874999997,-187.04140625,9.221245134313801E-5
4.796163466380675E-14,-195.23281249999994,-187.04140625,1.3613771091650848E-4
3.197442310920451E-14,-203.42421874999997,-178.85,1.2087318485005702E-4
3.5527136788005E-14,-195.23281249999994,-178.85,1.8110927924841453E-4
5.861977570020825E-14,-187.04140625,-203.42421874999997,1.0630030877005031E-4
5.684341886080801E-14,-178.85,-203.42421874999997,1.4147812486241197E-4
5.861977570020825E-14,-187.04140625,-195.23281249999997,1.4549017358521192E-4
5.684341886080801E-14,-178.85,-195.23281249999997,1.9558865394536665E-4
4.884981308350688E-14,-187.04140625,-187.04140625,2.032482742435286E-4
4.973799150320701E-14,-178.85000000000002,-187.04140625,2.8188089313363853E-4
3.907985046680551E-14,-187.04140625,-178.85000000000002,2.7575425133915697E-4
4.263256414560601E-14,-178.85000000000002,-178.85000000000002,3.876703295236191E-4
0,-309.9124999999999,-178.85,1.7308306992686935E-7
-2.6645352591003757E-15,-309.9124999999999,-162.1484041088721,1.2920431080316681E-7
0,-304.60568870870435,-162.1484041088721,1.5466564967471276E-7
4.2632564145606E-14,-301.72109374999997,-178.85000000000002,1.9370440515839176E-7
8.881784197001252E-16,-301.72109374999997,-162.1484041088721,1.68194159309585E-7
0,-306.17365252332706,-153.07000718360587,1.267482559465642E-7
4.440892098500626E-16,-309.9124999999999,-153.0700071836059,1.0880978831182178E-7
-4.440892098500626E-16,-301.72109375,-153.0700071836059,1.5731752086041976E-7
0,-309.9124999999999,-145.4468082177442,9.195101831313237E-8
8.881784197001252E-16,-307.49028366740873,-145.4468082177442,1.0834495688111061E-7
-1.7763568394002505E-15,-301.72109374999997,-145.4468082177442,1.4727264113630152E-7
8.881784197001252E-16,-296.4142824587044,-162.1484041088721,2.439791997530369E-7
8.5265128291212E-14,-293.52968749999997,-178.85000000000002,3.1197149567872007E-7
8.881784197001252E-16,-293.52968749999997,-162.1484041088721,2.839635108986873E-7
0,-297.9822462733272,-153.07000718360587,2.1071092259986113E-7
-4.440892098500626E-16,-293.52968749999997,-153.07000718360587,2.662208239323133E-7
0,-299.2988774174088,-145.4468082177442,1.7826141151302998E-7
8.881784197001252E-16,-293.52968749999997,-145.4468082177442,2.5315487098876723E-7
4.440892098500626E-16,-309.9124999999999,-126.55335468052563,7.235360022174243E-8
6.661338147750939E-16,-303.1029830721931,-123.36603117274151,1.1897387419950634E-7
8.881784197001252E-16,-302.55386673652805,-126.55335468052563,1.237362135644591E-7
-4.440892098500626E-16,-309.9124999999999,-123.36603117274151,7.142949268363061E-8
-6.661338147750939E-16,-301.72109374999997,-123.3660311727415,1.2878328480570295E-7
8.881784197001252E-16,-301.72109374999997,-126.55335468052563,1.2955296897240111E-7
0,-303.8168246965222,-131.38715171807684,1.1967821217665144E-7
-4.440892098500626E-16,-309.9124999999999,-131.38715171807684,7.711436696695423E-8
4.440892098500626E-16,-301.72109374999997,-131.38715171807684,1.3357181038531206E-7
-6.661338147750939E-16,-294.9115768221931,-123.3660311727415,2.079890397905546E-7
-8.881784197001252E-16,-294.36246048652805,-126.55335468052563,2.1497351498411884E-7
-2.220446049250313E-16,-293.52968749999997,-123.3660311727415,2.239795309869209E-7
-8.881784197001252E-16,-293.52968749999997,-126.55335468052563,2.269468072110206E-7
2.220446049250313E-16,-295.6254184465222,-131.38715171807686,2.0433167761744332E-7
6.661338147750939E-16,-293.52968749999997,-131.38715171807686,2.3366875125530393E-7
0,-288.2228762087044,-162.1484041088721,4.352081846676172E-7
9.237055564881301E-14,-285.33828124999997,-178.85000000000002,5.808160076104802E-7
-1.7763568394002505E-15,-285.33828124999997,-162.1484041088721,5.192816268588693E-7
0,-289.7908400233272,-153.0700071836059,3.730834530527891E-7
4.440892098500626E-16,-285.33828124999997,-153.07000718360587,4.87101432502572E-7
8.881784197001252E-16,-291.1074711674088,-145.4468082177442,3.144370000593128E-7
8.881784197001252E-16,-285.33828124999997,-145.4468082177442,4.612211237603579E-7
0,-280.0314699587044,-162.1484041088721,7.395285698812452E-7
9.947598300641403E-14,-277.146875,-178.85,9.628961197246696E-7
0,-277.14687499999997,-162.1484041088721,8.595957209432747E-7
4.440892098500626E-16,-281.5994337733271,-153.07000718360587,6.42273659658039E-7
-8.881784197001252E-16,-277.1468749999999,-153.07000718360587,8.043539306184883E-7
8.881784197001252E-16,-282.9160649174088,-145.4468082177442,5.48822134380685E-7
0,-277.1468749999999,-145.4468082177442,7.596799285393877E-7
0,-309.9124999999999,-107.95794887790004,6.77586622458072E-8
8.881784197001252E-16,-306.0375617347563,-107.95794887790004,9.532707547278351E-8
8.881784197001252E-16,-301.72109374999997,-107.95794887790004,1.257899375456496E-7
0,-297.8461554847563,-107.95794887790004,1.6547602988848697E-7
-8.881784197001252E-16,-293.52968749999997,-107.95794887790004,2.1119701005356985E-7
6.661338147750939E-16,-309.9124999999999,-78.35017590997167,7.700685650193579E-8
-4.440892098500626E-16,-308.23864337397936,-91.13984211152167,8.491158814119047E-8
0,-309.9124999999999,-91.13984211152169,7.330063183917305E-8
-4.440892098500626E-16,-303.6831810217051,-78.35017590997167,1.1958598427957674E-7
4.440892098500626E-16,-301.72109374999997,-91.13984211152169,1.2968010106208752E-7
-2.220446049250313E-16,-301.72109374999997,-78.35017590997168,1.330540418977162E-7
4.440892098500626E-16,-309.9124999999999,-95.83927015209537,7.171612105064315E-8
