% Model,Supported-Internal-m025.mph
% Version,COMSOL 5.6.0.401
% Date,"Aug 25 2023, 11:34"
% Table,Table 1 - Global Evaluation 1
% wlength (nm),lambda0 (nm),Q_abs (1),Q_sca (1)
450,450,0.25527119209237564,1.0024430607713302E-4
460,460,0.2520235547065669,9.899794725663058E-5
470,470,0.249539186244683,9.3111250427282E-5
480,480,0.2533585667619342,8.037424539577578E-5
490,490,0.2672725868110702,7.861468892939646E-5
500,500,0.29535231914993015,9.293416492150262E-5
509.99999999999994,509.99999999999994,0.33916744881728794,1.2536380840433476E-4
519.9999999999999,519.9999999999999,0.38569751649584055,1.365783937707122E-4
520.25,520.25,0.38665201576981106,1.592366051707126E-4
520.5,520.5,0.3875169704599442,1.477999269301198E-4
520.75,520.75,0.38849068164939626,1.3583766914523798E-4
521,521,0.38941873766979423,1.5149529175706043E-4
521.2499999999999,521.2499999999999,0.3902947781475395,1.4026986094997762E-4
521.4999999999999,521.4999999999999,0.39113972891874965,1.5893516994877464E-4
521.75,521.75,0.3920088727578507,1.487483603064662E-4
522,522,0.39284602584707395,1.6978798081566316E-4
522.25,522.25,0.3935508726440742,1.667540485846325E-4
522.5,522.5,0.39436675788554676,1.5155512176150742E-4
522.7499999999999,522.7499999999999,0.3951537607984051,1.616818569600541E-4
523,523,0.3957854941613658,1.662453265503773E-4
523.25,523.25,0.3965360556195107,1.539494900357179E-4
523.5,523.5,0.3972046143686176,1.5798963514601584E-4
523.75,523.75,0.3978533109709553,1.585820935466834E-4
523.9999999999999,523.9999999999999,0.39856149742215097,1.6135054897443746E-4
524.2499999999999,524.2499999999999,0.39916791717929173,1.7188391077020573E-4
524.5,524.5,0.39973646505112415,1.6949991268494038E-4
524.75,524.75,0.40021624779060133,1.715079609069144E-4
525,525,0.40091771660791686,1.5201873997097883E-4
525.25,525.25,0.4013376688962015,1.7291516062986376E-4
525.4999999999999,525.4999999999999,0.4018036467311199,1.8569640115902321E-4
525.75,525.75,0.4023207109234469,2.024007257605163E-4
526,526,0.4027287499059345,1.510368639436986E-4
526.25,526.25,0.4031622032790908,1.904879247383526E-4
526.5,526.5,0.4034937919409505,1.5692979488431447E-4
526.75,526.75,0.403878542992564,1.7493962205981844E-4
526.9999999999999,526.9999999999999,0.40429534531463457,1.83312163299876E-4
527.25,527.25,0.4045483406130394,1.820076897790368E-4
527.5,527.5,0.40483533631456653,1.6374697609901332E-4
527.75,527.75,0.40509365866219005,1.827927901081631E-4
528,528,0.40533693247536723,1.7954016103488812E-4
528.2499999999999,528.2499999999999,0.4055941235898593,1.7695744177999154E-4
528.4999999999999,528.4999999999999,0.40572945722258097,1.7153580591615228E-4
528.75,528.75,0.40592548931596506,1.931266853260542E-4
529,529,0.406034342571845,1.8117171623370808E-4
529.25,529.25,0.4061993485875809,1.7751333543794304E-4
529.5,529.5,0.4063723342284855,1.8457387604256967E-4
529.7499999999999,529.7499999999999,0.40634132003185847,1.8712988546552758E-4
530,530,0.40636610092786957,1.7099223077035174E-4
530.25,530.25,0.4064983452906895,1.6246216290007582E-4
530.5,530.5,0.40643270804526754,2.0992827124246185E-4
530.75,530.75,0.40641270069344837,1.7829767360982182E-4
531,531,0.40633765286949175,1.9148295312825797E-4
531.2499999999999,531.2499999999999,0.40629034005065306,1.660431919047238E-4
531.5,531.5,0.40627426948182166,1.647959782268236E-4
531.75,531.75,0.40596673776508846,1.811037313727238E-4
532,532,0.4063656999723897,1.6240498053251404E-4
532.25,532.25,0.40576259659335806,1.9553918427004245E-4
532.4999999999999,532.4999999999999,0.40562456278719033,1.6634275534174194E-4
532.7499999999999,532.7499999999999,0.4054419459066582,1.955332553568149E-4
533,533,0.40505416734429095,2.002882078117702E-4
533.25,533.25,0.40485601541991817,2.0236571074026152E-4
533.5,533.5,0.40466839430829393,2.2689213900797405E-4
533.75,533.75,0.40434279238615234,1.89815329785928E-4
533.9999999999999,533.9999999999999,0.4040509901181626,1.980988902268789E-4
534.25,534.25,0.40370601374056325,1.6132544800668015E-4
534.5,534.5,0.40332216855152025,1.819650392687481E-4
534.75,534.75,0.4028888078919632,1.8482541044919756E-4
535,535,0.4025229580700263,1.736320907087443E-4
535.25,535.25,0.4021194054651806,2.0503379108879132E-4
535.4999999999999,535.4999999999999,0.40174545282083657,1.8706775614068068E-4
535.75,535.75,0.40129091279831003,1.9569390356581937E-4
536,536,0.40073330564772525,2.2978933314022308E-4
536.25,536.25,0.4001816722391459,1.928061875214051E-4
536.5,536.5,0.3998258153205115,2.3353391208675943E-4
536.7499999999999,536.7499999999999,0.3992509827171372,1.7951616109894533E-4
536.9999999999999,536.9999999999999,0.3986799983542467,1.645181161307127E-4
537.25,537.25,0.3980251484815067,1.9389070241946878E-4
537.5,537.5,0.39749573969302876,1.698460055743054E-4
537.75,537.75,0.3969448520019969,2.013908794993611E-4
538,538,0.396352977714534,1.6482123904546647E-4
538.2499999999999,538.2499999999999,0.3957037369043099,1.8071461612255662E-4
538.5,538.5,0.3950192427072443,2.2801591996534875E-4
538.75,538.75,0.3944016426883005,1.837500794822133E-4
539,539,0.3937350522524583,1.7698545041099862E-4
