% Model,Supported-Internal-p025.mph
% Version,COMSOL 5.6.0.401
% Date,"Aug 30 2023, 13:41"
% Table,Table 1 - Global Evaluation 1
% wlength (nm),lambda0 (nm),Q_abs (1),Q_sca (1)
450,450,0.22914421949372807,8.795771090798681E-5
460,460,0.22648774936602686,8.648259343473091E-5
470,470,0.22462294269307775,7.968306869808505E-5
480,480,0.2284088473639805,7.59708601508877E-5
490,490,0.24124731491023577,8.784521609841273E-5
500,500,0.2665215070750835,9.26242236745517E-5
509.99999999999994,509.99999999999994,0.30464917808711534,1.1584080482086805E-4
519.9999999999999,519.9999999999999,0.3422429283140647,1.4948504465613142E-4
520.25,520.25,0.34291447261190633,1.3647125736415154E-4
520.5,520.5,0.34367288254641865,1.18321789361033E-4
520.75,520.75,0.344394322825519,1.4271456314478778E-4
521,521,0.34499792095459875,1.3581481416402886E-4
521.2499999999999,521.2499999999999,0.34561274399542313,1.4845575695780216E-4
521.4999999999999,521.4999999999999,0.34624838971882216,1.4940936575351556E-4
521.75,521.75,0.3468430252437439,1.4909264402580055E-4
522,522,0.3474802634958685,1.4695437208222295E-4
522.25,522.25,0.3480121323072402,1.3234922081386923E-4
522.5,522.5,0.3484030496003366,1.7337865883314236E-4
522.7499999999999,522.7499999999999,0.34902788922727307,1.4337292828611593E-4
523,523,0.34944388147083544,1.674060200962393E-4
523.25,523.25,0.34993337128774127,1.6613438540698984E-4
523.5,523.5,0.35037114221039595,1.5761292786218374E-4
523.75,523.75,0.3507952853495311,1.7107417994168033E-4
523.9999999999999,523.9999999999999,0.3512240224818532,1.5780002513404763E-4
524.2499999999999,524.2499999999999,0.3515400236927769,1.5029205190120366E-4
524.5,524.5,0.35197070424453764,1.389478420185759E-4
524.75,524.75,0.3522264982977215,1.3588361610067091E-4
525,525,0.3525898809784818,1.5611558189094867E-4
525.25,525.25,0.3528572658325412,1.5581512342592945E-4
525.4999999999999,525.4999999999999,0.353083415520256,1.8506935922515006E-4
525.75,525.75,0.35332749904744265,1.4226276124069425E-4
526,526,0.35358509344391037,1.6335743810994835E-4
526.25,526.25,0.3537349236924637,1.6882813583147618E-4
526.5,526.5,0.3538616329795483,1.4697389047944805E-4
526.75,526.75,0.354097308677981,1.6712891760905404E-4
526.9999999999999,526.9999999999999,0.35428680820664327,1.772034551229403E-4
527.25,527.25,0.3542008297744758,1.8178452676439406E-4
527.5,527.5,0.35447017840948675,1.8946198456235009E-4
527.75,527.75,0.35447368088764497,1.6350136217237397E-4
528,528,0.3544625553774042,1.91643313928671E-4
528.2499999999999,528.2499999999999,0.3544740167302978,1.6766390485707338E-4
528.4999999999999,528.4999999999999,0.3543990632786651,1.7937406251183324E-4
528.75,528.75,0.35447545743528464,1.7785609889834768E-4
529,529,0.3544055297767626,1.7712808515281498E-4
529.25,529.25,0.35429873278314467,1.6704264662677776E-4
529.5,529.5,0.3542903056072303,1.1599866633316647E-4
