% Model,AuNP-5-78nm-inc-Mas-Air.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 11 2024, 12:59"
% Dimension,3
% Nodes,32092
% Expressions,1
% Description,Multislice
% X,Y,Z,sqrt(abs(ewfd.relEx)^2+abs(ewfd.relEy)^2+abs(ewfd.relEz)^2)
8.437242248040881E-14,-215.47328125000004,-174.438125,1.7041677501518949E-6
8.602678370551487E-14,-207.26625000000004,-174.438125,2.666101930719482E-6
4.2186211240204405E-14,-199.05921875,-199.05921875000013,2.0030983463317782E-6
4.135903062765138E-14,-190.85218750000004,-199.0592187500001,2.8251508390647524E-6
-6.617444900424221E-15,-199.05921875000004,-190.85218750000007,2.6331126619797515E-6
-6.617444900424221E-15,-190.85218750000004,-190.85218750000007,3.7704058915615293E-6
1.5716431638507523E-14,-166.23109375,-231.88734374999999,1.5201700212418216E-6
1.5716431638507523E-14,-158.02406250000004,-231.88734375000007,1.8353146502415912E-6
3.1432863277015045E-14,-166.23109375000004,-223.6803125,2.236535684451372E-6
3.1432863277015045E-14,-158.02406250000004,-223.68031250000004,2.7439994449319544E-6
6.079777502264752E-14,-182.64515625000004,-215.47328125000004,2.038875889084704E-6
5.955700410381798E-14,-174.43812499999999,-215.47328125000004,2.656626087634203E-6
8.850832554317395E-14,-182.64515625,-207.26625000000007,2.847531286842982E-6
8.768114493062092E-14,-174.43812499999999,-207.26625000000007,3.758469717096029E-6
1.3648480107124955E-14,-231.88734375,-149.8170312500001,7.358141556672194E-7
1.4062070413401469E-14,-223.68031249999999,-149.8170312500001,1.224317067954972E-6
5.70754622661589E-14,-231.88734374999999,-141.61000000000004,7.573446964057989E-7
5.790264287871192E-14,-223.68031249999999,-141.61000000000004,1.2703799594567968E-6
1.530284133223101E-14,-149.81703125000004,-231.88734375000004,2.0946332224652517E-6
1.4889251025954495E-14,-141.61000000000004,-231.88734375000007,2.384450892875979E-6
3.060568266446202E-14,-149.81703125000004,-223.68031250000004,3.1986802160944694E-6
2.977850205190899E-14,-141.61000000000004,-223.68031250000004,3.7040471047943257E-6
2.729696021424991E-14,-215.47328125000004,-166.23109375000007,1.8822292819749696E-6
2.8124140826802938E-14,-207.26625000000004,-166.23109375000007,3.0272712684992338E-6
-2.977850205190899E-14,-215.47328125000004,-158.02406250000013,2.195454210508174E-6
-2.977850205190899E-14,-207.26625000000004,-158.02406250000013,3.6164464690678225E-6
3.929107909626881E-14,-199.05921875,-182.64515625000007,3.34977909154635E-6
3.8877488789992294E-14,-190.85218750000004,-182.64515625000007,4.958937635623907E-6
8.519960309296184E-14,-199.05921875000004,-174.43812500000004,4.2752063648790906E-6
8.437242248040881E-14,-190.85218750000004,-174.43812500000004,6.461201871850846E-6
4.135903062765138E-14,-182.64515625000004,-199.0592187500001,4.063596943052879E-6
4.135903062765138E-14,-174.43812499999999,-199.05921875000004,5.4949587234428544E-6
-5.790264287871193E-15,-182.64515625,-190.85218750000004,5.528943691224918E-6
-4.963083675318165E-15,-174.43812499999999,-190.8521875,7.571661690363485E-6
5.955700410381798E-14,-166.23109375,-215.47328125000004,3.416186289339381E-6
5.955700410381798E-14,-158.02406250000004,-215.47328125000004,4.254457941100349E-6
8.768114493062092E-14,-166.23109375000004,-207.26625000000007,4.951160195276185E-6
8.768114493062092E-14,-158.02406250000004,-207.2662500000001,6.264695228360734E-6
1.2407709188295413E-15,-215.47328125000004,-149.8170312500001,2.233845452315142E-6
-1.1580528575742386E-14,-207.26625,-149.8170312500001,3.720446663405873E-6
3.226004388956807E-14,-215.47328124999999,-141.61000000000004,2.4288291425976923E-6
6.617444900424221E-15,-207.26625,-141.61000000000004,4.096191472385608E-6
5.872982349126495E-14,-149.81703125000004,-215.47328125000004,5.064745571841018E-6
5.790264287871192E-14,-141.61000000000004,-215.47328125000004,5.935411999025006E-6
8.685396431806789E-14,-149.81703125000004,-207.26625000000007,7.655261861217001E-6
8.602678370551487E-14,-141.61000000000004,-207.26625000000007,9.141744233342006E-6
2.7710550520526424E-14,-199.05921875,-166.2310937500001,5.042945987913065E-6
2.729696021424991E-14,-190.85218750000004,-166.23109375000007,7.908239707292577E-6
-2.977850205190899E-14,-199.05921875000004,-158.02406250000013,6.222493129205851E-6
-2.977850205190899E-14,-190.85218750000004,-158.02406250000013,1.0022966044544655E-5
3.929107909626881E-14,-182.64515625000004,-182.64515625000004,7.5399130247458526E-6
3.970466940254532E-14,-174.43812499999999,-182.64515625,1.067534386752269E-5
8.437242248040881E-14,-182.64515625,-174.438125,1.0004533606809334E-5
8.437242248040881E-14,-174.43812499999999,-174.438125,1.4392324470107531E-5
4.2186211240204405E-14,-166.23109375,-199.05921875000004,7.468564579031437E-6
4.301339185275743E-14,-158.02406250000004,-199.0592187500001,9.636753593025409E-6
-3.3087224502121103E-15,-166.23109375000004,-190.85218750000004,1.0538875850777885E-5
-1.6543612251060552E-15,-158.02406250000004,-190.85218750000007,1.3780561552897153E-5
-1.6130021944784037E-14,-199.05921875,-149.81703125000013,6.753553944554044E-6
-2.067951531382569E-14,-190.8521875,-149.8170312500001,1.1171581961684638E-5
-2.4815418376590826E-15,-199.05921874999999,-141.61000000000004,7.857101562658292E-6
-1.1580528575742386E-14,-190.85218749999999,-141.61000000000004,1.32337569718782E-5
4.301339185275743E-14,-149.81703125000004,-199.05921875000004,1.2123771212486006E-5
4.301339185275743E-14,-141.61000000000004,-199.05921875000007,1.4705650325472127E-5
-8.271806125530276E-16,-149.81703125000004,-190.85218750000007,1.7870141126702328E-5
0,-141.61000000000004,-190.85218750000007,2.2091082735959274E-5
2.729696021424991E-14,-182.64515625000004,-166.23109375000007,1.2780810242312388E-5
2.729696021424991E-14,-174.43812499999999,-166.23109375000007,1.920203736471578E-5
-2.977850205190899E-14,-182.64515625,-158.02406250000013,1.6653542988814862E-5
-2.977850205190899E-14,-174.43812499999999,-158.02406250000013,2.563797912723091E-5
4.0118259708821836E-14,-166.23109375,-182.64515625000004,1.5432288557456975E-5
4.053185001509835E-14,-158.02406250000004,-182.64515625000007,2.074601816569813E-5
8.354524186785578E-14,-166.23109375000004,-174.43812500000004,2.1194005888838246E-5
8.271806125530275E-14,-158.02406250000004,-174.43812500000004,2.8783627053486814E-5
-1.6130021944784037E-14,-182.64515625,-149.81703125000013,1.9747169142633794E-5
-1.1580528575742386E-14,-174.43812499999999,-149.81703125000007,3.179150824576335E-5
-2.4815418376590826E-15,-182.64515624999999,-141.61000000000004,2.4789361807437925E-5
