% Model,AuNP-5-78nm-inc-Mas-BK7.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 11 2024, 13:06"
% Dimension,3
% Nodes,32357
% Expressions,1
% Description,Multislice
% X,Y,Z,Electric field norm
1.4889251025954495E-14,-274.10999999999996,-224.42250000000004,5.266110088700753E-8
1.4062070413401469E-14,-265.82874999999996,-224.42250000000004,7.164272720721678E-8
1.3234889800848441E-14,-257.54749999999996,-224.42250000000004,1.1210646173737744E-7
-1.6543612251060552E-15,-249.26625000000004,-249.26625000000004,8.30552355385089E-8
-1.6543612251060552E-15,-240.98500000000004,-249.26625000000004,1.1347020101155906E-7
1.1580528575742386E-14,-249.26625000000004,-240.9850000000001,1.0592062413664052E-7
1.1580528575742386E-14,-240.98500000000004,-240.9850000000001,1.4733792868148268E-7
-7.858215819253761E-15,-232.70375000000004,-265.82874999999996,9.361613633614698E-8
-8.271806125530276E-16,-232.70375000000004,-274.10999999999996,8.246168172690129E-8
9.098986738083303E-15,-224.4225,-265.82874999999996,1.191250929169733E-7
3.30872245021211E-14,-224.42250000000004,-274.10999999999996,1.0206179252168596E-7
-1.4889251025954495E-14,-232.70375,-257.54749999999996,1.1825803917176824E-7
-1.4889251025954495E-14,-224.4225,-257.54749999999996,1.553409496957042E-7
7.444625512977247E-15,-274.10999999999996,-216.14125000000013,5.439913972903056E-8
7.0310352067007344E-15,-265.82874999999996,-216.14125000000016,8.116758927976725E-8
6.617444900424221E-15,-257.54749999999996,-216.14125000000013,1.3454834669788866E-7
0,-274.10999999999996,-207.86000000000018,5.465968775621847E-8
0,-265.82874999999996,-207.86000000000018,9.263723061765296E-8
0,-257.54749999999996,-207.86000000000018,1.6268012131702356E-7
1.2821299494571927E-14,-249.26625000000004,-232.70375000000004,1.347734539466098E-7
1.3234889800848441E-14,-240.98500000000004,-232.70375000000004,1.9126944853253197E-7
1.4062070413401469E-14,-249.26625000000004,-224.42250000000004,1.70896428564061E-7
1.4889251025954495E-14,-240.98500000000004,-224.42250000000004,2.4649779981347197E-7
-2.0679515313825688E-15,-232.70375,-249.26625000000004,1.5790252691490756E-7
-2.4815418376590826E-15,-224.4225,-249.26625000000004,2.127100380389578E-7
1.0753347963189358E-14,-232.70375,-240.9850000000001,2.0860297072091623E-7
9.92616735063633E-15,-224.4225,-240.9850000000001,2.851558587764845E-7
-1.0753347963189358E-14,-216.14125000000004,-265.82874999999996,1.5163670488622014E-7
-6.617444900424221E-15,-216.14125000000004,-274.10999999999996,1.2436703575101542E-7
-3.060568266446202E-14,-207.86,-265.82874999999996,1.891113039909368E-7
-4.6322114302969543E-14,-207.86000000000004,-274.10999999999996,1.4906069452894758E-7
-1.4889251025954495E-14,-216.14125,-257.54749999999996,2.0664599697716283E-7
-1.4889251025954495E-14,-207.86,-257.54749999999996,2.666981395571745E-7
7.444625512977247E-15,-274.10999999999996,-199.57875000000018,5.325258090944357E-8
7.444625512977247E-15,-265.82874999999996,-199.57875000000018,1.0131653982256794E-7
7.444625512977247E-15,-257.54749999999996,-199.57875000000018,1.8538124288748384E-7
1.4889251025954495E-14,-274.10999999999996,-191.29750000000018,5.0823305470589535E-8
1.4889251025954495E-14,-265.82874999999996,-191.2975000000002,1.1313982362853168E-7
1.4889251025954495E-14,-257.54749999999996,-191.2975000000002,2.1558746777608397E-7
-1.6957202557337064E-14,-199.57875000000004,-265.82874999999996,2.3405341848407056E-7
-2.067951531382569E-14,-199.57875000000004,-274.10999999999996,1.748406611295131E-7
-3.3087224502121103E-15,-191.29750000000004,-265.82874999999996,2.827846853328022E-7
4.963083675318165E-15,-191.29750000000004,-274.10999999999996,1.995936879623173E-7
-1.3234889800848441E-14,-199.57875000000004,-257.54749999999996,3.4420839836299554E-7
-1.1580528575742386E-14,-191.29750000000004,-257.54749999999996,4.3175079908283244E-7
7.0310352067007344E-15,-249.26625000000004,-216.14125000000013,2.1001523151501274E-7
7.444625512977247E-15,-240.98500000000004,-216.14125000000013,3.087189237290055E-7
0,-249.26625000000004,-207.86000000000018,2.59112008128474E-7
0,-240.98500000000004,-207.86000000000018,3.8689914428493047E-7
1.2821299494571927E-14,-232.70375,-232.70375000000004,2.756273738874709E-7
1.2407709188295414E-14,-224.4225,-232.70375000000004,3.8346443537443125E-7
1.4889251025954495E-14,-232.70375,-224.42250000000004,3.596731533790762E-7
1.4889251025954495E-14,-224.4225,-224.42250000000004,5.063354213806323E-7
-2.8951321439355965E-15,-216.14125000000004,-249.26625000000004,2.9105865268620775E-7
-3.3087224502121103E-15,-207.86,-249.26625000000004,3.841290598448505E-7
9.098986738083303E-15,-216.14125,-240.9850000000001,3.964544549467539E-7
8.271806125530275E-15,-207.86000000000004,-240.9850000000001,5.298180170245883E-7
5.70754622661589E-14,-274.10999999999996,-183.01625000000016,4.8358575336605464E-8
5.70754622661589E-14,-265.82874999999996,-183.01625000000016,1.1780499261472492E-7
5.70754622661589E-14,-257.54749999999996,-183.01625000000016,2.2907022816914677E-7
9.926167350636331E-14,-274.10999999999996,-174.7350000000001,4.886819655214177E-8
9.926167350636331E-14,-265.82874999999996,-174.7350000000001,1.2771498559178158E-7
9.926167350636331E-14,-257.54749999999996,-174.7350000000001,2.5210738232692177E-7
8.271806125530275E-15,-249.26625000000004,-199.57875000000018,3.01064691008022E-7
9.098986738083303E-15,-240.98500000000004,-199.57875000000018,4.584017881321484E-7
1.654361225106055E-14,-249.26625000000004,-191.29750000000018,3.5649213398117045E-7
1.8197973476166606E-14,-240.98500000000004,-191.29750000000016,5.526017551727436E-7
6.617444900424221E-15,-183.01625000000004,-265.82874999999996,3.353015353658663E-7
2.4815418376590827E-14,-183.01625000000004,-274.10999999999996,2.200000606430142E-7
1.654361225106055E-14,-174.73500000000007,-265.82874999999996,3.8870123885225525E-7
4.466775307786349E-14,-174.73500000000004,-274.10999999999996,2.3207731086973722E-7
-1.1580528575742386E-14,-183.01625000000007,-257.54749999999996,5.331123571275484E-7
-1.1580528575742386E-14,-174.73500000000007,-257.54749999999996,6.454745531176943E-7
-2.8951321439355965E-15,-199.57875000000004,-249.26625000000004,5.076716191969106E-7
-2.4815418376590826E-15,-191.29750000000004,-249.26625000000004,6.491834957717076E-7
7.444625512977247E-15,-199.57875000000004,-240.9850000000001,7.114216990902871E-7
6.617444900424221E-15,-191.29750000000004,-240.9850000000001,9.208634088428924E-7
7.444625512977247E-15,-232.70375,-216.14125000000013,4.593920132689331E-7
7.444625512977247E-15,-224.4225,-216.14125000000013,6.600825955430611E-7
0,-232.70375,-207.86000000000018,5.837101456256485E-7
0,-224.4225,-207.86000000000018,8.509017310832278E-7
1.19941188820189E-14,-216.14125000000004,-232.70375000000004,5.43391028849584E-7
1.1580528575742386E-14,-207.86,-232.7037500000001,7.385100448779177E-7
1.4889251025954495E-14,-216.14125,-224.42250000000004,7.27585016133171E-7
1.4889251025954495E-14,-207.86,-224.42250000000004,1.0001250044342431E-6
6.617444900424221E-15,-274.10999999999996,-166.45375000000013,5.418405659992913E-8
9.098986738083303E-15,-265.82874999999996,-166.4537500000001,1.2702019391729049E-7
1.1580528575742386E-14,-257.54749999999996,-166.45375000000013,2.463731023276054E-7
-8.602678370551487E-14,-274.10999999999996,-158.17250000000016,6.428462306253919E-8
-8.10637000301967E-14,-265.82874999999996,-158.17250000000016,1.3236488129418664E-7
-7.610061635487853E-14,-257.54749999999996,-158.17250000000016,2.5069179553027495E-7
5.70754622661589E-14,-249.26625000000004,-183.01625000000013,3.8595320906641806E-7
5.70754622661589E-14,-240.98500000000004,-183.01625000000013,6.101395273874174E-7
9.760731228125725E-14,-249.26624999999999,-174.7350000000001,4.336206918519258E-7
9.59529510561512E-14,-240.98499999999999,-174.7350000000001,6.993527140679251E-7
9.92616735063633E-15,-232.70375,-199.57875000000018,7.07198794195744E-7
1.0753347963189358E-14,-224.4225,-199.57875000000018,1.0560417075055236E-6
1.985233470127266E-14,-232.70375,-191.29750000000016,8.667701961220111E-7
2.1506695926378716E-14,-224.4225,-191.29750000000016,1.3183974874904408E-6
-2.8951321439355965E-15,-166.45375000000004,-265.82874999999996,4.394110021284756E-7
5.790264287871193E-15,-166.45375000000007,-274.10999999999996,2.3027692272887164E-7
-2.2333876538931744E-14,-158.17250000000007,-265.82874999999996,4.817986131593106E-7
-3.30872245021211E-14,-158.1725000000001,-274.10999999999996,2.0508398326355798E-7
-1.1580528575742386E-14,-166.45375000000004,-257.54749999999996,7.559901944222499E-7
-1.1580528575742386E-14,-158.17250000000004,-257.54749999999996,8.814302892239729E-7
-3.3087224502121103E-15,-183.01625000000007,-249.26625000000004,8.174223731515666E-7
-4.1359030627651376E-15,-174.73500000000007,-249.26625000000004,1.0059670659039174E-6
4.963083675318165E-15,-183.01625000000007,-240.9850000000001,1.1783520595345827E-6
3.3087224502121103E-15,-174.73500000000007,-240.9850000000001,1.469093370965016E-6
1.1166938269465872E-14,-199.57875000000004,-232.70375000000004,1.0117285583711595E-6
1.0753347963189358E-14,-191.29750000000004,-232.7037500000001,1.3298923375892281E-6
1.4889251025954495E-14,-199.57875000000004,-224.42250000000007,1.3933868560001002E-6
1.4889251025954495E-14,-191.29750000000004,-224.42250000000007,1.8530479029061283E-6
7.444625512977247E-15,-216.14125000000004,-216.14125000000013,9.707646288873726E-7
7.444625512977247E-15,-207.86,-216.14125000000013,1.3631724713886207E-6
0,-216.14125,-207.86000000000018,1.2705307912395637E-6
0,-207.86000000000004,-207.86000000000018,1.808601523009435E-6
-3.970466940254532E-14,-274.10999999999996,-149.8912500000001,7.576721579703427E-8
-3.846389848371578E-14,-265.82874999999996,-149.89125000000013,1.2717554164224916E-7
-3.722312756488624E-14,-257.54749999999996,-149.8912500000001,2.239834492900833E-7
6.617444900424221E-15,-274.10999999999996,-141.61000000000004,9.172163953433584E-8
4.1359030627651376E-15,-265.82874999999996,-141.61000000000004,1.2383233120614368E-7
1.6543612251060552E-15,-257.54749999999996,-141.61000000000004,2.0640482336414346E-7
-1.4062070413401469E-14,-149.89125000000007,-265.82874999999996,5.491234473471552E-7
-1.654361225106055E-14,-149.89125000000007,-274.10999999999996,1.6457289312696072E-7
-5.790264287871193E-15,-141.61000000000004,-265.82874999999996,6.351169982884627E-7
0,-141.61000000000004,-274.10999999999996,2.6998857315835404E-7
-1.1580528575742386E-14,-149.89125000000004,-257.54749999999996,9.754323546627498E-7
-1.1580528575742386E-14,-141.61000000000004,-257.54749999999996,1.0814121502678375E-6
1.2407709188295414E-14,-249.26624999999999,-166.4537500000001,4.3392011546796046E-7
1.3234889800848441E-14,-240.98499999999999,-166.4537500000001,7.109204458530632E-7
-7.279189390466642E-14,-249.26625000000004,-158.17250000000016,4.554016913189726E-7
-6.948317145445431E-14,-240.98499999999999,-158.17250000000013,7.601529070410981E-7
5.70754622661589E-14,-232.70375,-183.01625000000013,9.81073113753871E-7
5.70754622661589E-14,-224.42249999999999,-183.01625000000013,1.530429791876581E-6
9.429858983104514E-14,-232.70374999999999,-174.7350000000001,1.1501175915446682E-6
9.264422860593909E-14,-224.42249999999999,-174.7350000000001,1.8332213352269153E-6
1.1166938269465872E-14,-216.14125000000004,-199.57875000000018,1.618855951432304E-6
1.1580528575742386E-14,-207.86,-199.57875000000018,2.3657829600543455E-6
2.2333876538931744E-14,-216.14125,-191.29750000000016,2.054393590997593E-6
2.3161057151484772E-14,-207.86,-191.29750000000016,3.054968596604273E-6
-4.5494933690416514E-15,-166.45375000000004,-249.26625000000004,1.1944464520935788E-6
-4.963083675318165E-15,-158.17250000000004,-249.26625000000004,1.4049145473448553E-6
2.4815418376590826E-15,-166.45375000000004,-240.9850000000001,1.7707635973651434E-6
1.6543612251060552E-15,-158.17250000000004,-240.9850000000001,2.1122723375260346E-6
9.92616735063633E-15,-183.01625000000007,-232.70375000000004,1.7361986686651555E-6
9.098986738083303E-15,-174.73500000000007,-232.7037500000001,2.1941663475384996E-6
1.4889251025954495E-14,-183.01625000000007,-224.42250000000004,2.4674237740321804E-6
1.4889251025954495E-14,-174.73500000000007,-224.42250000000004,3.159913501242959E-6
7.444625512977247E-15,-199.57875000000004,-216.14125000000013,1.947942140173187E-6
7.444625512977247E-15,-191.29750000000004,-216.14125000000013,2.6441762241975172E-6
0,-199.57875000000004,-207.86000000000018,2.630079628791226E-6
0,-191.29750000000004,-207.86000000000018,3.615789881471419E-6
-3.267363419584459E-14,-249.26625000000004,-149.89125000000013,4.250782854380954E-7
-2.8124140826802938E-14,-240.98500000000004,-149.8912500000001,7.121563151154497E-7
7.444625512977247E-15,-249.26625000000004,-141.61000000000004,4.163432215129109E-7
1.3234889800848441E-14,-240.9850000000001,-141.61000000000004,7.038798875060562E-7
-5.376673981594679E-15,-149.89125000000007,-249.26625000000004,1.5576399352305427E-6
-5.790264287871193E-15,-141.61000000000004,-249.26625000000004,1.727781438605816E-6
8.271806125530276E-16,-149.89125000000004,-240.9850000000001,2.371845548514009E-6
0,-141.61000000000004,-240.9850000000001,2.668769558433771E-6
1.4062070413401469E-14,-232.70374999999999,-166.4537500000001,1.2045162873063671E-6
1.4889251025954495E-14,-224.42249999999999,-166.4537500000001,1.9584618147684386E-6
-6.61744490042422E-14,-232.70374999999999,-158.1725000000001,1.3318568434042803E-6
-6.286572655403009E-14,-224.4225,-158.1725000000001,2.208750803239762E-6
5.748905257243541E-14,-216.14125,-183.01625000000013,2.453644643862334E-6
5.790264287871192E-14,-207.86000000000004,-183.01625000000013,3.758507119389596E-6
