% Model,AuNP-5-78nm-inc-Mas-Air.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 11 2024, 12:59"
% Dimension,3
% Nodes,32726
% Expressions,1
% Description,Multislice
% X,Y,Z,Electric field norm
-5.6248281653605876E-14,-223.52406249999999,-174.375625,1.0379254446477661E-6
-2.7710550520526424E-14,-215.33265624999999,-198.94984374999996,9.138369142404109E-7
-2.895132143935596E-14,-207.14124999999996,-198.94984374999996,1.33411472116672E-6
-4.053185001509835E-14,-215.33265624999996,-190.75843749999996,1.1605402919546975E-6
-4.135903062765138E-14,-207.14124999999996,-190.75843749999996,1.7238935091956623E-6
-8.10637000301967E-14,-166.18421874999993,-248.09828124999996,6.727720045569223E-7
-8.271806125530275E-14,-157.99281249999993,-248.09828124999996,7.912955814464662E-7
-9.098986738083303E-14,-166.18421874999993,-239.906875,9.968626288376932E-7
-9.429858983104514E-14,-157.99281249999993,-239.906875,1.1888997463111183E-6
-6.658803931051872E-14,-182.56703124999993,-231.71546874999993,9.769019974615036E-7
-6.782881022934826E-14,-174.37562499999993,-231.71546874999993,1.2340021528216056E-6
-4.714929491552257E-14,-182.56703124999993,-223.52406249999993,1.3882005888978716E-6
-4.79764755280756E-14,-174.37562499999993,-223.52406249999993,1.7767254364444257E-6
-3.1432863277015045E-14,-198.94984374999996,-215.33265624999996,1.0968992009667078E-6
-3.30872245021211E-14,-190.75843749999993,-215.33265624999993,1.487678741593916E-6
-1.8197973476166606E-14,-198.94984374999993,-207.14124999999996,1.4816737775579582E-6
-1.985233470127266E-14,-190.75843749999993,-207.14124999999996,2.0350887184426397E-6
-1.0753347963189358E-14,-248.0982812499999,-149.80140625,2.4035978845056117E-7
-5.790264287871193E-15,-239.9068749999999,-149.80140624999999,4.0296849927599284E-7
-4.384057246531046E-14,-248.0982812499999,-141.61,2.3476184009508535E-7
-3.1432863277015045E-14,-239.9068749999999,-141.61,3.975328104231225E-7
-8.39588321741323E-14,-149.80140624999993,-248.09828124999996,8.778619121181668E-7
-8.519960309296184E-14,-141.60999999999996,-248.09828124999996,9.741116740294993E-7
-9.678013166870423E-14,-149.80140624999996,-239.906875,1.3357029878129974E-6
-9.926167350636331E-14,-141.60999999999996,-239.906875,1.5032803521637467E-6
-1.9438744394996147E-14,-231.7154687499999,-166.18421875,6.823355993349466E-7
-2.1506695926378716E-14,-223.52406249999999,-166.18421874999999,1.109584915096306E-6
1.654361225106055E-14,-231.71546874999993,-157.99281249999996,7.54866347814632E-7
1.3234889800848441E-14,-223.52406249999993,-157.9928124999999,1.2529481033060652E-6
-4.839006583435211E-14,-215.33265624999999,-182.56703124999999,1.3872714539344882E-6
-4.8803656140628627E-14,-207.14124999999996,-182.56703125,2.1227195290871025E-6
-5.6248281653605876E-14,-215.33265624999996,-174.37562500000004,1.6982706387215153E-6
-5.6248281653605876E-14,-207.14124999999996,-174.375625,2.6564788314995054E-6
-3.101927297073853E-14,-198.94984374999996,-198.94984374999996,1.995843905686295E-6
-3.30872245021211E-14,-190.75843749999993,-198.94984374999993,2.814806605277175E-6
-4.384057246531046E-14,-198.94984374999993,-190.75843749999996,2.623390292481153E-6
-4.6322114302969543E-14,-190.75843749999993,-190.75843749999996,3.7562888978034906E-6
-7.072394237328385E-14,-166.18421874999993,-231.71546874999996,1.5151310802735522E-6
-7.361907451721945E-14,-157.99281249999993,-231.71546874999999,1.8293442305782138E-6
-5.045801736573468E-14,-166.18421874999993,-223.52406249999996,2.228993302179953E-6
-5.2939559203393765E-14,-157.99281249999993,-223.52406249999996,2.734952070596964E-6
-3.432799542095064E-14,-182.56703124999993,-215.33265624999996,2.031748633619566E-6
-3.5568766339780184E-14,-174.37562499999993,-215.33265624999996,2.6474365857905976E-6
-2.1506695926378716E-14,-182.56703124999993,-207.14124999999996,2.837291346742364E-6
-2.3161057151484772E-14,-174.37562499999993,-207.14124999999996,3.7450597447466706E-6
-1.2821299494571927E-14,-231.7154687499999,-149.80140624999996,7.337464797281673E-7
-1.985233470127266E-14,-223.52406249999993,-149.80140624999996,1.2208196230973393E-6
-4.2186211240204405E-14,-231.71546874999993,-141.60999999999999,7.553340527193968E-7
-5.2939559203393765E-14,-223.52406249999993,-141.60999999999996,1.2670072188044562E-6
-7.568702604860202E-14,-149.80140624999996,-231.71546874999996,2.087850521940564E-6
-7.775497757998459E-14,-141.60999999999996,-231.71546874999999,2.3768644231331285E-6
-5.459392042849982E-14,-149.80140624999996,-223.52406249999996,3.1882885228598855E-6
-5.6248281653605876E-14,-141.60999999999999,-223.52406249999996,3.6922778093692814E-6
-2.2747466845208258E-14,-215.33265624999996,-166.18421875,1.8758730333997233E-6
-2.39882377640378E-14,-207.14124999999996,-166.18421874999999,3.0165733784955967E-6
1.0753347963189358E-14,-215.33265624999996,-157.99281249999993,2.188205241113616E-6
8.271806125530275E-15,-207.14124999999996,-157.99281249999996,3.6038155237517657E-6
-5.004442705945817E-14,-198.94984374999996,-182.56703124999996,3.337229979422419E-6
-5.128519797828771E-14,-190.75843749999993,-182.56703124999996,4.939874250319913E-6
-5.6248281653605876E-14,-198.94984374999996,-174.37562499999999,4.2589643156676725E-6
-5.6248281653605876E-14,-190.75843749999993,-174.37562499999999,6.4358693049723745E-6
-3.515517603350367E-14,-182.56703124999993,-198.94984374999996,4.048450662335853E-6
-3.722312756488624E-14,-174.37562499999993,-198.94984374999996,5.4745463583392135E-6
-4.8803656140628627E-14,-182.56703124999993,-190.75843749999996,5.507722602854785E-6
-5.128519797828771E-14,-174.37562499999993,-190.75843749999996,7.5427057166826965E-6
-3.763671787116275E-14,-166.18421874999993,-215.33265624999996,3.4045458739931326E-6
-3.970466940254532E-14,-157.99281249999993,-215.33265624999996,4.240381668436454E-6
-2.4815418376590827E-14,-166.18421874999993,-207.14124999999996,4.9336875709446225E-6
-2.6469779601696882E-14,-157.99281249999993,-207.14124999999996,6.24315080444576E-6
-2.192028623265523E-14,-215.33265624999996,-149.80140624999996,2.2267062663613983E-6
-2.39882377640378E-14,-207.14124999999996,-149.80140624999999,3.7082953165609595E-6
-5.459392042849982E-14,-215.3326562499999,-141.60999999999996,2.421424451790557E-6
-5.6248281653605876E-14,-207.14124999999996,-141.60999999999996,4.083665526326685E-6
-4.135903062765138E-14,-149.80140624999996,-215.33265624999996,5.048655822866784E-6
-4.301339185275743E-14,-141.60999999999999,-215.33265624999996,5.91745306497755E-6
-2.8124140826802938E-14,-149.80140624999996,-207.14124999999996,7.63014649917842E-6
-2.977850205190899E-14,-141.60999999999999,-207.14124999999996,9.112889434908122E-6
-2.5642598989143855E-14,-198.94984374999996,-166.18421874999999,5.023954153818268E-6
-2.729696021424991E-14,-190.75843749999993,-166.18421874999993,7.877187604680432E-6
4.963083675318165E-15,-198.94984374999996,-157.99281249999993,6.199212363980361E-6
1.6543612251060552E-15,-190.75843749999993,-157.9928124999999,9.983003024052613E-6
-5.252596889711725E-14,-182.56703124999993,-182.56703124999996,7.509940320030608E-6
-5.376673981594679E-14,-174.37562499999993,-182.56703124999999,1.0632424939523498E-5
-5.6248281653605876E-14,-182.56703124999993,-174.37562499999999,9.963761865916115E-6
-5.6248281653605876E-14,-174.37562499999993,-174.37562499999999,1.4333256920269581E-5
-3.8877488789992294E-14,-166.18421874999993,-198.94984374999996,7.441098945640049E-6
-4.053185001509835E-14,-157.99281249999993,-198.94984374999996,9.602196789428513E-6
-5.2939559203393765E-14,-166.18421874999993,-190.75843749999996,1.0498361385170736E-5
-5.459392042849982E-14,-157.9928124999999,-190.75843749999996,1.3728786591013385E-5
-9.098986738083303E-15,-198.94984374999996,-149.80140624999996,6.7289465664333435E-6
5.790264287871193E-15,-190.75843749999993,-149.80140624999996,1.112979287716686E-5
-2.3161057151484772E-14,-198.94984374999993,-141.60999999999996,7.829156626967998E-6
9.92616735063633E-15,-190.75843749999996,-141.60999999999996,1.3186866099884454E-5
-4.2186211240204405E-14,-149.80140624999993,-198.94984374999996,1.2082844685255805E-5
-4.384057246531046E-14,-141.60999999999999,-198.94984374999993,1.4659479294933501E-5
-5.6248281653605876E-14,-149.80140624999996,-190.75843749999996,1.7805863698898225E-5
-5.790264287871192E-14,-141.60999999999993,-190.75843749999996,2.201344328704802E-5
-2.853773113307945E-14,-182.56703124999993,-166.18421874999999,1.27280253933319E-5
-2.977850205190899E-14,-174.37562499999993,-166.18421874999999,1.9120501952082946E-5
-8.271806125530276E-16,-182.56703124999993,-157.99281249999993,1.6584174578828684E-5
