% Model,Supported-Internal-m000.mph
% Version,COMSOL 5.6.0.401
% Date,"Aug 30 2023, 13:55"
% Table,Table 1 - Global Evaluation 1
% theta_i (rad),wlength (nm),lambda0 (nm),Q_abs (1),Q_sca (1)
1.13271868454432,450,450,0.7267038647462587,2.885533693914598E-4
1.13271868454432,460,460,0.7178799080447763,2.525391478416702E-4
1.13271868454432,470,470,0.7114047132583149,2.66069350481867E-4
1.13271868454432,480,480,0.7227664368929326,2.0942468207655582E-4
1.13271868454432,490,490,0.7630108266242591,2.2425542403651968E-4
1.13271868454432,500,500,0.8430461045204121,2.931458356857197E-4
1.13271868454432,509.99999999999994,509.99999999999994,0.9658894175613436,3.0508003865624064E-4
1.13271868454432,519.9999999999999,519.9999999999999,1.092498947901854,3.882137876804627E-4
1.13271868454432,520.25,520.25,1.0948411877205126,4.88569861054381E-4
1.13271868454432,520.5,520.5,1.0972206453986417,4.7871898467736503E-4
1.13271868454432,520.75,520.75,1.099742231770839,4.5903124839967305E-4
1.13271868454432,521,521,1.1020690690609611,5.032585344499986E-4
1.13271868454432,521.2499999999999,521.2499999999999,1.1041071643811786,5.421713457387205E-4
1.13271868454432,521.4999999999999,521.4999999999999,1.1067706988008044,3.8430716097358875E-4
1.13271868454432,521.75,521.75,1.1085391857915108,4.4934144785678087E-4
1.13271868454432,522,522,1.1108696838618943,4.974589188525368E-4
1.13271868454432,522.25,522.25,1.1129211870596156,4.4018741520949627E-4
1.13271868454432,522.5,522.5,1.1148970485635827,4.723825383871548E-4
1.13271868454432,522.7499999999999,522.7499999999999,1.1167775840659468,4.949261733827876E-4
1.13271868454432,523,523,1.1186794711972183,4.715010793836376E-4
1.13271868454432,523.25,523.25,1.1201297682514342,4.5295852962282086E-4
1.13271868454432,523.5,523.5,1.1218581637010985,5.012940879723691E-4
1.13271868454432,523.75,523.75,1.123522559395018,5.143799211888786E-4
1.13271868454432,523.9999999999999,523.9999999999999,1.1252407652991145,5.436938100548465E-4
1.13271868454432,524.2499999999999,524.2499999999999,1.1266986340773923,4.2820414207188606E-4
1.13271868454432,524.5,524.5,1.1279391780703951,5.679549772193877E-4
1.13271868454432,524.75,524.75,1.1294847129937216,4.856333514853848E-4
1.13271868454432,525,525,1.1305651971017254,4.598350292046103E-4
1.13271868454432,525.25,525.25,1.1320245859065028,4.6981854861955695E-4
1.13271868454432,525.4999999999999,525.4999999999999,1.1328530591735202,4.726364227197213E-4
1.13271868454432,525.75,525.75,1.1340366742873103,5.399700030751949E-4
1.13271868454432,526,526,1.1347947528223838,4.84873774734437E-4
1.13271868454432,526.25,526.25,1.1359627871179971,5.589957034310791E-4
1.13271868454432,526.5,526.5,1.1366137616100644,6.069565851683187E-4
1.13271868454432,526.75,526.75,1.1375544910554167,5.449885492560293E-4
1.13271868454432,526.9999999999999,526.9999999999999,1.1382758192099411,5.324657915311494E-4
1.13271868454432,527.25,527.25,1.1392917030142868,4.4748958331434444E-4
1.13271868454432,527.5,527.5,1.139269426421565,5.751234503998563E-4
1.13271868454432,527.75,527.75,1.1400529102059314,4.924578192672004E-4
1.13271868454432,528,528,1.1403183424057761,5.669597330588389E-4
1.13271868454432,528.2499999999999,528.2499999999999,1.1405082984741148,4.589047726010365E-4
1.13271868454432,528.4999999999999,528.4999999999999,1.140892476416737,6.133935448541494E-4
1.13271868454432,528.75,528.75,1.1412511032193873,5.151153874444892E-4
1.13271868454432,529,529,1.1410992083729774,4.575327858430589E-4
1.13271868454432,529.25,529.25,1.1414777070660893,5.292974183618487E-4
1.13271868454432,529.5,529.5,1.1415491762011412,4.2495278172079945E-4
1.13271868454432,529.7499999999999,529.7499999999999,1.1412422697869182,5.739429373798165E-4
1.13271868454432,530,530,1.1414319131341175,5.797625727023332E-4
1.13271868454432,530.25,530.25,1.1410430643520946,5.392386031902306E-4
1.13271868454432,530.5,530.5,1.140760256508877,4.900484032496379E-4
1.13271868454432,530.75,530.75,1.1405886100601548,5.521623973536154E-4
1.13271868454432,531,531,1.1402635952051559,4.7460878158591167E-4
1.13271868454432,531.2499999999999,531.2499999999999,1.139534692864978,5.089816646904797E-4
1.13271868454432,531.5,531.5,1.1390313510771246,5.087584444640964E-4
1.13271868454432,531.75,531.75,1.1385792854532024,6.433362835807651E-4
1.13271868454432,532,532,1.1380206106655972,5.950101545825813E-4
1.13271868454432,532.25,532.25,1.1373255105673528,5.751678298247329E-4
1.13271868454432,532.4999999999999,532.4999999999999,1.1363627939396812,4.1325413570990056E-4
1.13271868454432,532.7499999999999,532.7499999999999,1.1355287489462274,5.207945411196633E-4
1.13271868454432,533,533,1.1345541935297268,5.364094431017965E-4
1.13271868454432,533.25,533.25,1.1335206890183145,5.046211911932817E-4
1.13271868454432,533.5,533.5,1.1329198770740745,4.8207886688121437E-4
1.13271868454432,533.75,533.75,1.1311656971603516,6.470218745879719E-4
1.13271868454432,533.9999999999999,533.9999999999999,1.1302798212289535,6.113770211789104E-4
1.13271868454432,534.25,534.25,1.1291349947125668,4.953588015451595E-4
1.13271868454432,534.5,534.5,1.1274796911885154,5.097048755384523E-4
1.13271868454432,534.75,534.75,1.1268351209399257,5.052987717818998E-4
1.13271868454432,535,535,1.1252187052254747,5.449622491152103E-4
1.13271868454432,535.25,535.25,1.1239428032796266,5.687468373778408E-4
1.13271868454432,535.4999999999999,535.4999999999999,1.1224818556578087,6.314414606836394E-4
1.13271868454432,535.75,535.75,1.120903684459137,4.6554513812378394E-4
1.13271868454432,536,536,1.1192105235921084,5.494467091703041E-4
1.13271868454432,536.25,536.25,1.1177493792667808,4.963398809122751E-4
1.13271868454432,536.5,536.5,1.1159570644209251,6.303022400727361E-4
1.13271868454432,536.7499999999999,536.7499999999999,1.1144918942385738,5.934577559451071E-4
1.13271868454432,536.9999999999999,536.9999999999999,1.1124969545638825,6.335394043582316E-4
