% Model,AuDimmer-7-30nm-04nm.mph
% Version,COMSOL 6.2.0.339
% Date,"Feb 13 2025, 16:29"
% Dimension,3
% Nodes,17977
% Expressions,1
% Description,Slice
% X,Y,Z,Electric field norm
-8.602678370551487E-14,-178.84999999999997,-245.59999999999994,5.869331898055575E-5
-1.1870041790135945E-13,-203.88124999999994,-237.25624999999997,4.567344950507288E-5
-1.174596469825299E-13,-195.53749999999994,-237.2562499999999,5.920518860304914E-5
-1.4641096842188587E-13,-203.88124999999997,-228.91249999999997,6.37678677395053E-5
-1.4558378780933285E-13,-195.53749999999997,-228.91249999999997,8.366236826455444E-5
-5.872982349126495E-14,-237.25624999999997,-203.88124999999997,3.173205340798153E-5
-5.70754622661589E-14,-228.9125,-203.88124999999997,4.865548594822224E-5
-1.0753347963189358E-14,-237.25625000000002,-195.53749999999997,3.915794462961481E-5
-8.271806125530275E-15,-228.9125,-195.53749999999997,6.140555594032553E-5
-1.2697222402688972E-13,-220.56874999999994,-220.56874999999997,4.556517166725596E-5
-1.265586337206132E-13,-212.22499999999994,-220.56875,6.401135360723772E-5
-1.0587911840678753E-13,-220.5687499999999,-212.225,6.0014899584634714E-5
-1.0587911840678753E-13,-212.22499999999994,-212.225,8.551557594074785E-5
-4.384057246531046E-14,-237.25625000000002,-187.19374999999997,4.327465506623173E-5
-5.790264287871192E-14,-228.9125,-187.19374999999997,6.986265051732278E-5
-7.692779696743156E-14,-237.25624999999997,-178.85,5.071244840488651E-5
-1.0753347963189359E-13,-228.9125,-178.85,8.34903982619596E-5
-1.1580528575742385E-13,-187.19374999999994,-237.25624999999997,7.53717900834929E-5
-1.141509245323178E-13,-178.85,-237.25624999999994,9.263553962867497E-5
-1.439294265842268E-13,-187.19375,-228.91249999999997,1.0930932636251367E-4
-1.4227506535912073E-13,-178.85000000000002,-228.91249999999994,1.3656733836462775E-4
-1.2531786280178367E-13,-203.88124999999994,-220.56874999999997,9.160145406664051E-5
-1.2407709188295413E-13,-195.53749999999994,-220.56875,1.2318764310322386E-4
-1.0422475718168147E-13,-203.88124999999994,-212.225,1.2454157038570442E-4
-1.0257039595657542E-13,-195.53749999999994,-212.225,1.6926340711843497E-4
-5.70754622661589E-14,-220.56874999999997,-203.88124999999997,7.655174106391206E-5
-5.70754622661589E-14,-212.22499999999997,-203.88124999999997,1.129674457002727E-4
-8.271806125530275E-15,-220.56875,-195.53749999999997,9.87162713704509E-5
-8.271806125530275E-15,-212.225,-195.53749999999997,1.485635444987559E-4
-7.237830359838991E-14,-220.56875,-187.19374999999997,1.1778803250309714E-4
-8.685396431806789E-14,-212.22500000000002,-187.19374999999997,1.8395978394220998E-4
-1.3648480107124954E-13,-220.56875000000002,-178.85,1.4645446051690945E-4
-1.654361225106055E-13,-212.22500000000005,-178.85,2.3322828692134265E-4
-1.2242273065784807E-13,-187.19374999999997,-220.56875000000002,1.664475426205278E-4
-1.2076836943274202E-13,-178.85,-220.56874999999997,2.1255564379827924E-4
-1.0091603473146936E-13,-187.19374999999994,-212.225,2.339135204111564E-4
-9.926167350636331E-14,-178.84999999999997,-212.22500000000002,3.0295964735468917E-4
-5.542110104105285E-14,-203.88124999999997,-203.88124999999997,1.706058422318372E-4
-5.376673981594679E-14,-195.53749999999994,-203.88124999999997,2.3961298200281294E-4
-6.617444900424221E-15,-203.88124999999997,-195.53749999999997,2.2799051740083845E-4
-4.963083675318165E-15,-195.53749999999997,-195.53749999999997,3.2469128918384343E-4
-7.072394237328385E-14,-203.88125,-187.19374999999997,2.9545597371135213E-4
-5.459392042849982E-14,-195.5375,-187.19374999999997,4.3786169096928797E-4
-1.3483043984614349E-13,-203.88125000000002,-178.84999999999997,3.866468597159315E-4
-1.0422475718168147E-13,-195.53750000000002,-178.84999999999997,5.832494853556667E-4
-5.1698788284564223E-14,-187.19374999999994,-203.88124999999997,3.429248606349007E-4
-4.9630836753181654E-14,-178.85000000000002,-203.88125,4.567845381481784E-4
-2.4815418376590826E-15,-187.19375000000002,-195.53749999999997,4.698179158760329E-4
0,-178.85000000000005,-195.53749999999997,6.338094778024438E-4
-2.605618929542037E-14,-187.19375000000005,-187.19374999999997,6.569120192343569E-4
2.4815418376590826E-15,-178.85000000000002,-187.19375,9.106921570641084E-4
-4.9630836753181654E-14,-187.19375000000002,-178.84999999999997,8.919148420128877E-4
4.963083675318165E-15,-178.85000000000002,-178.85000000000002,0.0012468710415098564
0,-312.3499999999999,-135.21531003032112,2.413265536802872E-7
0,-308.1781249999999,-157.03265501516057,4.288870912336117E-7
0,-312.3499999999999,-157.03265501516057,3.629425175690164E-7
0,-304.00624999999997,-135.21531003032112,4.188119779888475E-7
-8.881784197001252E-16,-304.00624999999997,-157.03265501516057,4.949584057046483E-7
-2.8124140826802938E-14,-312.3499999999999,-178.85,5.273965447045771E-7
-8.881784197001252E-16,-299.83437499999997,-157.03265501516057,6.74838123530981E-7
0,-295.66249999999997,-135.21531003032112,7.270759514257148E-7
-8.881784197001252E-16,-295.66249999999997,-157.03265501516057,8.504924709326944E-7
-6.948317145445431E-14,-295.66249999999997,-178.85,9.639308172076693E-7
0,-312.34999999999997,-90.2256408236319,2.2458922866522562E-7
0,-312.0945615812008,-90.2256408236319,2.3008453627033347E-7
1.1102230246251565E-16,-312.34999999999997,-91.56205647180303,2.226165933579325E-7
1.1102230246251565E-16,-311.85429873075077,-91.56205647180303,2.3311447976759798E-7
1.1102230246251565E-16,-304.00624999999997,-91.56205647180303,4.012599421159427E-7
0,-304.0062500000001,-90.2256408236319,4.019882288118542E-7
-1.7763568394002505E-15,-312.3499999999999,-112.72047542697649,2.1767388446356432E-7
-1.7763568394002505E-15,-308.0504057906004,-112.72047542697649,3.087300394867312E-7
-1.7763568394002505E-15,-304.00625,-112.72047542697649,3.9441793217247986E-7
0,-303.7508115812009,-90.2256408236319,4.0956838113802157E-7
1.1102230246251565E-16,-303.5105487307508,-91.56205647180303,4.17325432227452E-7
1.1102230246251565E-16,-295.66249999999997,-91.56205647180303,6.467105001467513E-7
0,-295.66249999999997,-90.2256408236319,6.455353115365013E-7
-1.7763568394002505E-15,-299.7066557906004,-112.72047542697649,5.337661496165053E-7
-1.7763568394002505E-15,-295.66249999999997,-112.72047542697649,6.717280724297868E-7
-1.7763568394002505E-15,-312.35,-67.40556260485295,2.5227213322187893E-7
-1.7763568394002505E-15,-307.9417363288646,-67.40556260485295,3.463704935843637E-7
0,-311.8414453407821,-88.834748586703,2.384985210538685E-7
0,-312.34999999999997,-88.834748586703,2.276429635924486E-7
0,-304.00624999999997,-88.834748586703,4.036766947671064E-7
0,-304.00625,-67.40556260485295,4.3048210376633583E-7
0,-311.9133282085018,-45.77977765204227,2.7909380902638676E-7
0,-312.34999999999997,-45.77977765204227,2.697796620702822E-7
0,-304.00625,-45.77977765204228,4.531746534701599E-7
-8.881784197001252E-16,-299.59798632886464,-67.40556260485295,5.58126655599356E-7
0,-303.4976953407821,-88.834748586703,4.1840227299952977E-7
0,-295.6624999999999,-88.834748586703,6.468799482724368E-7
-8.881784197001252E-16,-295.6625,-67.40556260485295,6.74790513971233E-7
0,-303.56957820850187,-45.77977765204228,4.658177280285956E-7
0,-295.6625,-45.77977765204228,7.118499183945425E-7
-8.881784197001252E-16,-291.49062499999997,-157.03265501516057,1.2049505438870472E-6
0,-287.31874999999997,-135.21531003032112,1.3403835054332714E-6
-1.7763568394002505E-15,-287.31874999999997,-157.03265501516057,1.5634101125816414E-6
-5.459392042849982E-14,-287.31874999999997,-178.85000000000002,1.8078708179153989E-6
-2.6645352591003757E-15,-283.146875,-157.03265501516057,2.0760538854570944E-6
0,-278.97499999999997,-135.21531003032112,2.1933466491363566E-6
-8.881784197001252E-16,-278.975,-157.03265501516057,2.5866224460653772E-6
-3.970466940254532E-14,-278.975,-178.85000000000002,3.003857848360263E-6
0,-312.3499999999999,0,3.169283402792488E-7
8.881784197001252E-16,-308.0721499180769,-22.289642164363045,3.9283340694680175E-7
8.881784197001252E-16,-312.34999999999997,-22.289642164363045,2.8941464396225294E-7
2.4815418376590826E-15,-304.0062499999999,0,5.399821817263719E-7
8.881784197001252E-16,-304.00625,-22.289642164363045,4.911574362127518E-7
1.1102230246251565E-16,-311.93660094539916,-43.474922740934176,2.8343666508462656E-7
