% Model,AuNP-7-30nm-inc.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 16 2024, 13:54"
% Dimension,3
% Nodes,36335
% Expressions,1
% Description,Multislice
% X,Y,Z,sqrt(abs(ewfd.relEx)^2+abs(ewfd.relEy)^2+abs(ewfd.relEz)^2)
-1.154631945610163E-14,-203.49453125,-269.21328125,4.011514417263184E-6
-1.2434497875801755E-14,-195.27968750000005,-269.21328125,4.886539120688014E-6
-2.309263891220326E-14,-203.49453125000002,-260.99843749999997,5.832843544750656E-6
-2.486899575160351E-14,-195.27968750000005,-260.99843749999997,7.209593807806002E-6
-9.769962616701379E-15,-219.92421875000002,-252.78359375000002,5.217393877373511E-6
-1.0658141036401504E-14,-211.70937500000002,-252.78359375000002,6.808070658692203E-6
0,-219.92421875000002,-244.56875000000002,7.227309348387072E-6
0,-211.70937500000002,-244.56875000000002,9.542603957537964E-6
-6.217248937900876E-15,-236.35390625000002,-236.35390624999997,5.129718043906297E-6
-5.32907051820075E-15,-228.13906250000005,-236.35390625,7.174375221041805E-6
-1.2434497875801752E-14,-236.35390625000002,-228.13906249999997,6.720399698039955E-6
-1.06581410364015E-14,-228.13906250000005,-228.13906249999997,9.525246302778343E-6
-7.993605777301127E-15,-252.78359375000002,-219.92421874999994,3.720564663394399E-6
-7.105427357601001E-15,-244.56875000000002,-219.92421874999994,5.5843259157520654E-6
0,-252.78359375000002,-211.7093749999999,4.5728067759414265E-6
0,-244.56875000000002,-211.7093749999999,6.991911648085468E-6
-2.398081733190338E-14,-269.21328125,-203.4945312499999,1.9854213384198333E-6
-2.3092638912203253E-14,-260.99843749999997,-203.4945312499999,3.155733105318227E-6
-4.796163466380676E-14,-269.21328125,-195.27968749999985,2.236070723603687E-6
-4.6185277824406506E-14,-260.99843749999997,-195.27968749999985,3.6263691912444248E-6
-1.3322676295501878E-14,-187.06484375000005,-269.21328125,5.67020459496357E-6
-1.4210854715202002E-14,-178.85000000000002,-269.21328125,6.557433014722601E-6
-2.6645352591003757E-14,-187.06484375000002,-260.99843749999997,8.538577302549271E-6
-2.8421709430404004E-14,-178.85000000000005,-260.99843749999997,1.0035111648953295E-5
