% Model,AuNP-7-30nm-inc.mph
% Version,COMSOL 6.2.0.339
% Date,"Sep 16 2024, 13:49"
% Table,Table 1 - Global Evaluation 1
% wlength (nm),lambda0 (nm),Q_abs (1),Q_sca (1)
526.9999999999999,526.9999999999999,0.5744477406225921,0.0018607834881603147
527.25,527.25,0.5740777844962915,0.0018967339982562783
527.5,527.5,0.5735419900338851,0.0019020321415273078
527.75,527.75,0.5730623574847472,0.0018734920947285406
528,528,0.5725479325904882,0.001904458947671019
528.2499999999999,528.2499999999999,0.5715992698670804,0.0019197648943822495
528.4999999999999,528.4999999999999,0.5706838971927982,0.001936610252249146
528.75,528.75,0.5696980121031999,0.0019266941043085465
529,529,0.5687109937758119,0.0019203570327808693
529.25,529.25,0.5676932567695359,0.001925044938833559
529.5,529.5,0.5666740230693501,0.0019656920105346055
529.7499999999999,529.7499999999999,0.565548656510475,0.0019054227123242846
530,530,0.5644257941954245,0.0019223743196120397
530.25,530.25,0.5632589401765761,0.0019539122891873996
530.5,530.5,0.5621269597669984,0.0018851844276922352
530.75,530.75,0.5609279587235732,0.0018976903255563831
531,531,0.5597782522823261,0.0019312378504558903
531.2499999999999,531.2499999999999,0.5584318198665792,0.001910828889838375
531.5,531.5,0.5572634514258779,0.001960903378251079
531.75,531.75,0.5558538745794215,0.001927922244218379
532,532,0.5544840387254302,0.0019151534562810127
532.25,532.25,0.5531494109986094,0.0019423111133571017
532.4999999999999,532.4999999999999,0.5517468777293894,0.0019323793417946446
532.7499999999999,532.7499999999999,0.5503264493101179,0.0019373278924468616
533,533,0.5488079832872264,0.0019381496531205487
533.25,533.25,0.5471701948106277,0.0019225853377674844
533.5,533.5,0.5455044269935726,0.0019398092523217308
533.75,533.75,0.5437421924406644,0.0018853851531417068
533.9999999999999,533.9999999999999,0.5420763145689654,0.0019092599990668808
534.25,534.25,0.5402789836253244,0.0019006766431049048
534.5,534.5,0.5384505278449212,0.0019492111620487314
534.75,534.75,0.5367115336558058,0.0019384267295758494
535,535,0.5348969310188615,0.001945755052821743
535.25,535.25,0.5331342632711136,0.0019035325293857738
535.4999999999999,535.4999999999999,0.5312513762388567,0.0018856460679223849
535.75,535.75,0.5292866586348776,0.001916727096773181
536,536,0.5274403689088238,0.0019158151588164875
536.25,536.25,0.5255476062241157,0.0019131405757135509
536.5,536.5,0.5235812824236357,0.0018890662214657938
536.7499999999999,536.7499999999999,0.5216706154773098,0.00191998020564484
536.9999999999999,536.9999999999999,0.5197151754353402,0.0018957321418009592
537.25,537.25,0.5176672615818488,0.001877212653388183
537.5,537.5,0.5157045097447298,0.001893679964454927
537.75,537.75,0.5137007946484726,0.0018701619422965472
538,538,0.5116369452899661,0.001878760242433558
538.2499999999999,538.2499999999999,0.5095732250605036,0.0018981711674506852
538.5,538.5,0.5074237035373587,0.001881021008183196
538.75,538.75,0.5053109526210366,0.001905460960727857
539,539,0.5031257297637449,0.0019069811682135528
539.25,539.25,0.500923802261544,0.0018675617800644067
539.5,539.5,0.4988084790865206,0.0018927618965496739
539.7499999999999,539.7499999999999,0.4966327910760249,0.0018876918550920013
540,540,0.4946708323228999,0.0018603458733391933
550,550,0.4038895132099611,0.0016749166460332593
560,560,0.3191501568010053,0.0014482950204813755
570,570,0.24695070431029767,0.001234133438628841
580,580,0.18905119059553227,0.0010385137623719176
590,590,0.14520230285104901,8.849419188182422E-4
600,600,0.11322868646992991,7.419165823436077E-4
610,610,0.08999960875607284,6.367078615415764E-4
619.9999999999999,619.9999999999999,0.07286446657899813,5.474900047849796E-4
629.9999999999999,629.9999999999999,0.05991401651920327,4.8247819138909294E-4
639.9999999999999,639.9999999999999,0.049949726967899136,4.2379938468634516E-4
650,650,0.04228051636538083,3.756841452393616E-4
660,660,0.03642329234147236,3.3832544629675216E-4
670,670,0.031981204523501165,3.045028101103933E-4
680,680,0.028568861071647942,2.7491703719244456E-4
690,690,0.02586782756950118,2.480910601187679E-4
700,700,0.023652618533148467,2.2976963139514838E-4
