% Model,Supported-Internal-m100.mph
% Version,COMSOL 5.6.0.401
% Date,"Aug 30 2023, 14:07"
% Table,Table 1 - Global Evaluation 1
% theta_i (rad),wlength (nm),lambda0 (nm),Q_abs (1),Q_sca (1)
1.13271868454432,538,538,1.402154984328953,5.891823442674253E-4
1.13271868454432,538.2499999999999,538.2499999999999,1.40095898647537,4.926405328255654E-4
1.13271868454432,538.5,538.5,1.3989610535387609,4.7267873325130037E-4
1.13271868454432,538.75,538.75,1.3973091248178233,6.592267734444103E-4
1.13271868454432,539,539,1.3956608981775815,4.945329113920782E-4
1.13271868454432,539.25,539.25,1.3938341765209947,4.993399590850989E-4
1.13271868454432,539.5,539.5,1.392008595084107,5.238214317861645E-4
1.13271868454432,539.7499999999999,539.7499999999999,1.3903756136337926,5.32411846796989E-4
1.13271868454432,540,540,1.3882838553483177,4.4164981874302527E-4
1.13271868454432,550,550,1.2752441201462321,5.846548849813634E-4
1.13271868454432,560,560,1.1271910415783062,5.210830980691938E-4
1.13271868454432,570,570,0.9639858863905321,5.040469247301006E-4
1.13271868454432,580,580,0.8029365980254186,4.3065671897885233E-4
1.13271868454432,590,590,0.6547912751111701,5.524091569272104E-4
1.13271868454432,600,600,0.5335263463661333,3.2529581744198993E-4
1.13271868454432,610,610,0.43788077049287083,2.3885962036924473E-4
1.13271868454432,619.9999999999999,619.9999999999999,0.364113987827877,2.709189154481696E-4
1.13271868454432,629.9999999999999,629.9999999999999,0.30691854963359966,2.4087763542633367E-4
1.13271868454432,639.9999999999999,639.9999999999999,0.262027587197207,2.7798096002605447E-4
1.13271868454432,650,650,0.22642310574492616,2.352019318820426E-4
1.13271868454432,660,660,0.19809790025868748,1.539360385177406E-4
1.13271868454432,670,670,0.17562162134488027,1.329591615171543E-4
1.13271868454432,680,680,0.15728091632907393,1.236885616991966E-4
1.13271868454432,690,690,0.14240770842855754,1.5773629233800678E-4
1.13271868454432,700,700,0.12998236915646622,1.0875900970194427E-4
