% Model,Supported-Internal-p050.mph
% Version,COMSOL 5.6.0.401
% Date,"Aug 30 2023, 14:13"
% Table,Table 1 - Global Evaluation 1
% theta_i (rad),wlength (nm),lambda0 (nm),Q_abs (1),Q_sca (1)
1.13271868454432,450,450,0.6421869915777576,2.1179172831490008E-4
1.13271868454432,460,460,0.6356897944768176,2.0905522062517E-4
1.13271868454432,470,470,0.6307496927571161,2.087424266829435E-4
1.13271868454432,480,480,0.6420710525132273,1.5449290595987965E-4
1.13271868454432,490,490,0.6790790033966609,1.722877053262483E-4
1.13271868454432,500,500,0.7498197498765513,2.392115165341392E-4
1.13271868454432,509.99999999999994,509.99999999999994,0.8547912115793816,2.7168913977981417E-4
1.13271868454432,519.9999999999999,519.9999999999999,0.9538666695863793,3.40507527000156E-4
1.13271868454432,520.25,520.25,0.9555957710187303,3.5356986872179077E-4
1.13271868454432,520.5,520.5,0.9572596673713808,3.733857889905153E-4
1.13271868454432,520.75,520.75,0.9589173936719689,3.5760672694866804E-4
1.13271868454432,521,521,0.9605246885669202,3.740620080814406E-4
1.13271868454432,521.2499999999999,521.2499999999999,0.9620135975264169,3.660799385977605E-4
1.13271868454432,521.4999999999999,521.4999999999999,0.963402838086576,3.614876990573077E-4
1.13271868454432,521.75,521.75,0.965022966787129,3.73960598712566E-4
1.13271868454432,522,522,0.9662320123690842,3.364068908714299E-4
1.13271868454432,522.25,522.25,0.9675618357738761,3.448919418105854E-4
1.13271868454432,522.5,522.5,0.9688283230632875,3.436853957582622E-4
1.13271868454432,522.7499999999999,522.7499999999999,0.9698816655636543,3.519365075313428E-4
1.13271868454432,523,523,0.9711621064364298,3.6737614162593753E-4
1.13271868454432,523.25,523.25,0.9718936669288316,3.7544557155318626E-4
1.13271868454432,523.5,523.5,0.973028528148488,3.5904890270464486E-4
1.13271868454432,523.75,523.75,0.9740863810418726,3.72464984427979E-4
1.13271868454432,523.9999999999999,523.9999999999999,0.9749312922002407,3.9036692936389325E-4
1.13271868454432,524.2499999999999,524.2499999999999,0.9757785321037665,3.6943816581883933E-4
1.13271868454432,524.5,524.5,0.9763195311392106,3.47054324133406E-4
1.13271868454432,524.75,524.75,0.9772331462739952,3.6549183146099236E-4
1.13271868454432,525,525,0.9777830965797705,3.526093627704446E-4
1.13271868454432,525.25,525.25,0.978281895505599,3.8648556180187547E-4
1.13271868454432,525.4999999999999,525.4999999999999,0.9785899613770224,3.412482369792302E-4
1.13271868454432,525.75,525.75,0.9789305757504857,3.908665681081596E-4
1.13271868454432,526,526,0.9795228758348319,3.9747446727669063E-4
1.13271868454432,526.25,526.25,0.9797911751086814,4.4673053475257214E-4
1.13271868454432,526.5,526.5,0.98000511653141,3.524355648216744E-4
1.13271868454432,526.75,526.75,0.9801481412127363,3.939142079977259E-4
1.13271868454432,526.9999999999999,526.9999999999999,0.9801349304321118,3.716241036694896E-4
1.13271868454432,527.25,527.25,0.9803842316857564,3.875471166266075E-4
1.13271868454432,527.5,527.5,0.9802543212786292,3.9954504707588785E-4
1.13271868454432,527.75,527.75,0.9801198241515682,3.841581096525941E-4
1.13271868454432,528,528,0.9801269186416754,3.2884685471604375E-4
1.13271868454432,528.2499999999999,528.2499999999999,0.9799948018865355,3.408120252194293E-4
1.13271868454432,528.4999999999999,528.4999999999999,0.9794840204365328,3.832918038735243E-4
1.13271868454432,528.75,528.75,0.9791118728817679,3.8434192676714405E-4
1.13271868454432,529,529,0.9786881263859444,4.0220643156225843E-4
1.13271868454432,529.25,529.25,0.9782511684125522,4.2246480881328664E-4
1.13271868454432,529.5,529.5,0.9775671223995336,3.9447032869148897E-4
1.13271868454432,529.7499999999999,529.7499999999999,0.9775413737279044,3.9673491558648314E-4
1.13271868454432,530,530,0.976522122261782,3.742415753637672E-4
1.13271868454432,530.25,530.25,0.975911927075745,4.108189218918609E-4
1.13271868454432,530.5,530.5,0.9752609701117483,4.0821303869168537E-4
1.13271868454432,530.75,530.75,0.9743781829107456,3.626957678771802E-4
1.13271868454432,531,531,0.9736590529803756,3.862916235090794E-4
1.13271868454432,531.2499999999999,531.2499999999999,0.9726462867382915,4.0301783182451506E-4
1.13271868454432,531.5,531.5,0.971594223782148,3.9701255818318736E-4
1.13271868454432,531.75,531.75,0.9707694423552244,4.303417818930062E-4
1.13271868454432,532,532,0.9696635688686654,3.941188511675327E-4
